Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
38,5;255;614;685;9717544;5,891896618;6,573207139;93248,80233;104,2109256
38,5;254;619;672;3080012;6,039466846;6,556577901;30051,09913;102,4924908
38,5;253;616;688;709023;5,908585983;6,599199929;6800,849609;104,2550623
38,5;252;646;713;166374;6,303843707;6,95764793;1623,522744;102,47716
38,5;251;573;655;46611;5,603399967;6,405282685;455,8116507;102,2593431
38,5;250;633;729;9512;6,078119118;6,999919173;91,33502219;104,1440597
38,5;249;575;661;1618;5,619692881;6,460203468;15,8133271;102,3187587
38,5;248;553;651;899;5,400395737;6,357427894;8,779305186;102,3999031
38,5;247;542;664;798;5,290963448;6,481918321;7,790016295;102,4388101
38,5;246;482;614;675;4,697557387;5,984025385;6,578529536;102,6065166
38,5;245;544;671;744;5,308915282;6,548312783;7,260722371;102,4691432
38,5;244;489;621;685;4,695873752;5,963471574;6,578064458;104,133975
38,5;243;476;637;709;4,648648207;6,220985101;6,924141972;102,3953586
38,5;242;438;601;699;4,274227616;5,864864834;6,821198867;102,4746549
38,5;241;461;632;728;4,506800114;6,178519896;7,117029247;102,2898705
38,5;240;430;626;703;4,117247623;5,99394654;6,731221115;104,4387026
38,5;239;397;567;687;3,879343493;5,540523326;6,713120855;102,3369033
38,5;238;380;617;726;3,706689943;6,018493933;7,08172868;102,5173419
38,5;237;346;554;674;3,374735098;5,403477584;6,573905941;102,5265658
38,5;236;317;530;681;3,097256623;5,178378581;6,65372795;102,348639
38,5;235;302;511;674;2,950020685;4,991591292;6,583820999;102,3721635
38,5;234;288;533;696;2,769659157;5,125792815;6,693342963;103,9839141
38,5;233;281;507;676;2,742704335;4,948580419;6,598107225;102,4536245
38,5;232;232;468;676;2,267371706;4,573836027;6,606652039;102,3211145
38,5;231;207;437;661;1,983703177;4,187817818;6,334433816;104,3502891
38,5;230;208;417;636;2,028471604;4,066695475;6,202442019;102,5402572
38,5;229;187;395;649;1,821974064;3,848554841;6,323321752;102,6359286
38,5;228;162;376;681;1,576687482;3,65947218;6,627927007;102,7470579
38,5;227;142;341;610;1,363183391;3,273560114;5,855928651;104,1679358
38,5;226;148;349;668;1,418343014;3,344606162;6,401710362;104,3471138
38,5;225;105;289;611;1,006752843;2,770967349;5,858342734;104,2957075
38,5;224;119;300;619;1,16419054;2,934934133;6,055747429;102,2169447
38,5;223;73;288;614;0,712585466;2,811296086;5,993527072;102,4438519
38,5;222;57;235;597;0,556438193;2,294087289;5,827957921;102,437253
38,5;221;52;230;576;0,498380497;2,204375277;5,520522432;104,3379512
38,5;220;30;171;552;0,2920888;1,664906161;5,374433923;102,7084913
38,5;219;37;182;536;0,359824464;1,769947364;5,212592238;102,8279166
38,5;218;33;145;540;0,322774269;1,418250576;5,281760765;102,2386329
38,5;217;21;124;486;0,204917095;1,209986653;4,742367045;102,4804692
38,5;216;22;99;457;0,214317061;0,964426773;4,451949853;102,6516504
38,5;215;16;112;425;0,156505743;1,095540199;4,157183792;102,2326703
38,5;214;12;85;382;0,117238636;0,830440338;3,732096579;102,3553362
38,5;213;21;92;411;0,205330741;0,899544198;4,018615929;102,2740185
38,5;212;14;59;369;0,136330689;0,574536477;3,593287458;102,691478
38,5;211;6;48;345;0,058524178;0,468193427;3,365140258;102,5217297
38,5;210;2;46;299;0,019561163;0,449906757;2,924393921;102,2434077
38,5;209;3;35;260;0,029313932;0,341995872;2,540540761;102,3404167
38,5;208;4;33;268;0,038402247;0,316818539;2,572950557;104,1605713
38,5;207;0;15;216;0;0,146516596;2,109838979;102,377481
38,5;206;1;12;193;0,00977196;0,117263519;1,885988271;102,3336163
38,5;205;0;17;173;0;0,166352814;1,692884522;102,19244
38,5;204;2;7;145;0,019529605;0,068353617;1,415896351;102,4086261
38,5;203;1;9;119;0,009577094;0,086193842;1,13967413;104,4158123
38,5;202;1;8;100;0,00977621;0,078209676;0,977620951;102,2891335
38,5;201;0;4;92;0;0,038353005;0,88211912;104,2943044
38,5;200;0;3;78;0;0,029302919;0,761875904;102,3788776
