Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
32,5;151;22;80;265;0,211102752;0,767646371;2,542828604;104,2146528
32,5;150;19;54;221;0,182892598;0,519800017;2,127329697;103,8861067
32,5;149;21;68;211;0,201913183;0,653814117;2,028746746;104,005096
32,5;148;9;45;162;0,086711605;0,433558023;1,560808883;103,792336
32,5;147;5;24;153;0,048128925;0,231018839;1,472745095;103,8876317
32,5;146;4;18;132;0,038573216;0,173579474;1,272916144;103,6988969
32,5;145;4;25;112;0,038381019;0,23988137;1,07466854;104,2181807
32,5;144;4;15;94;0,038465428;0,144245355;0,903937555;103,9894841
32,5;143;2;10;66;0,019240125;0,096200624;0,634924121;103,9494293
32,5;142;1;6;41;0,009595582;0,057573491;0,393418857;104,2146285
32,5;141;3;6;44;0,028849979;0,057699959;0,423133032;103,9862092
32,5;140;0;2;37;0;0,019287743;0,356823236;103,6927986
32,5;139;0;2;25;0;0,019229905;0,24037381;104,0046749
