Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
34,5;255;813;826;10087393;7,805494957;7,930306069;96847,59556;104,1573923
34,5;254;804;809;3354409;7,863004799;7,911904082;32805,63938;102,2509868
34,5;253;768;777;768953;7,50907137;7,5970683;7518,389267;102,2762952
34,5;252;808;824;188863;7,87830435;8,034310376;1841,485389;102,5601404
34,5;251;822;831;54940;7,880017916;7,966295484;526,6766232;104,3144836
34,5;250;772;779;11126;7,394544566;7,461593545;106,5695633;104,4012911
34,5;249;814;820;2367;7,957856946;8,016514368;23,14035306;102,2888455
34,5;248;790;798;979;7,679756554;7,757526241;9,517065401;102,8678441
34,5;247;773;784;893;7,544547982;7,651908949;8,715758535;102,4580932
34,5;246;744;745;768;7,264363538;7,274127468;7,498697846;102,4177818
34,5;245;747;764;782;7,2721332;7,437630207;7,612862332;102,7208908
34,5;244;746;763;780;7,29339011;7,45959337;7,62579663;102,2843957
34,5;243;775;781;793;7,580174117;7,638859336;7,756229774;102,2403955
34,5;242;784;790;812;7,647911729;7,706441666;7,921051434;102,5116434
34,5;241;748;771;779;7,305422651;7,53005463;7,608187493;102,3896954
34,5;240;777;800;819;7,588498922;7,813126303;7,998688052;102,3917916
34,5;239;744;760;783;7,269289335;7,425618138;7,650340792;102,3483818
34,5;238;734;753;762;7,172735919;7,358406194;7,446355272;102,3319426
34,5;237;691;713;726;6,757051499;6,972181937;7,099304469;102,2635391
34,5;236;772;779;801;7,539740039;7,608105558;7,822968616;102,3907981
34,5;235;705;726;736;6,871319392;7,075996991;7,173462514;102,6003828
34,5;234;770;791;797;7,529685983;7,735041055;7,793713933;102,2619007
34,5;233;700;714;735;6,846646974;6,983579914;7,188979323;102,2398267
34,5;232;756;780;797;7,387868259;7,622403759;7,788533072;102,3299243
34,5;231;717;749;769;6,978993696;7,290469007;7,485141077;102,7368746
34,5;230;698;728;744;6,818644157;7,111709092;7,268010391;102,3663919
34,5;229;753;784;809;7,339395232;7,641548289;7,88522011;102,5970092
34,5;228;702;729;755;6,727067362;6,985800722;7,234951365;104,354537
34,5;227;693;725;756;6,781670727;7,094821468;7,398186248;102,1872084
34,5;226;697;740;764;6,809662467;7,229770768;7,46424982;102,3545592
34,5;225;699;735;752;6,787063107;7,136611421;7,301675903;102,9900546
34,5;224;694;732;763;6,779696656;7,150919239;7,453758715;102,3644619
34,5;223;686;749;782;6,689264077;7,303584248;7,625371004;102,5523872
34,5;222;644;711;744;6,292849192;6,947540024;7,269999687;102,3383813
34,5;221;667;753;795;6,513833783;7,353698409;7,763864854;102,3974547
34,5;220;675;770;816;6,476814456;7,38836612;7,829749031;104,2178998
34,5;219;620;710;752;6,035842523;6,912013212;7,320892867;102,7197111
34,5;218;634;740;792;6,203663014;7,240868502;7,749686288;102,1976852
34,5;217;628;711;768;6,142623189;6,9544667;7,511997785;102,2364519
34,5;216;593;691;755;5,785448561;6,741559791;7,365958961;102,4985347
34,5;215;526;670;720;5,040655087;6,420606289;6,899756013;104,351516
34,5;214;549;705;769;5,260234859;6,754946403;7,368161396;104,3679636
34,5;213;508;679;747;4,963661382;6,634500154;7,298927268;102,3438065
34,5;212;472;637;738;4,527460686;6,110153511;7,078953361;104,2526999
34,5;211;477;663;753;4,662542488;6,480640817;7,360365815;102,3046978
34,5;210;483;702;808;4,722059858;6,863118055;7,899429328;102,2858698
34,5;209;474;672;784;4,540621659;6,437337035;7,510226541;104,3909922
34,5;208;410;617;744;4,005744566;6,028157066;7,268960871;102,3530066
34,5;207;373;578;723;3,574684067;5,539322764;6,928945256;104,3448856
34,5;206;355;541;714;3,457836466;5,269547967;6,954634471;102,6653526
34,5;205;331;523;702;3,234549559;5,110783744;6,85998124;102,3326414
34,5;204;315;521;732;3,019050861;4,993414282;7,015699145;104,3374274
34,5;203;279;503;709;2,720902942;4,905427168;6,914409269;102,53949
34,5;202;238;441;653;2,28475365;4,233514117;6,26867283;104,1687799
34,5;201;265;468;682;2,589248352;4,572710296;6,663650475;102,3463044
34,5;200;247;475;720;2,415930769;4,646020709;7,042389285;102,238029
34,5;199;198;426;710;1,898822359;4,085345075;6,808908459;104,2751572
34,5;198;178;408;696;1,707200588;3,913133933;6,675346121;104,2642565
34,5;197;140;323;573;1,365563432;3,150549919;5,589056048;102,5217845
34,5;196;141;343;669;1,375654682;3,34645075;6,527042425;102,4966526
