Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
32.5;255;1553699;8973234;1013;15279.990875213469;88248.06712313984;9.96243851388927;101.68193244934082
32.5;254;5936870;1777548;956;58345.239124781685;17469.04734578615;9.395194539090681;101.75414633750916
32.5;253;1757323;366638;978;17280.054460537278;3605.213502186261;9.61683951237505;101.69661235809326
32.5;252;454534;56432;970;4467.583122942521;554.6662093350385;9.534062642737938;101.74046850204468
32.5;251;55355;5632;980;544.0443595999457;55.35286484087967;9.631712987226932;101.74721789360046
32.5;250;11668;1824;998;114.72400127073483;17.934228515411412;9.812697400427954;101.70496034622192
32.5;249;3530;1166;959;34.68313364838414;11.45624187932462;9.422415061983115;101.77857732772827
32.5;248;1384;1018;976;13.603987438640713;10.006401165127345;9.593563396035648;101.73487782478333
32.5;247;1026;1001;976;10.080021570352233;9.834407009671137;9.58879244899004;101.78549647331238
32.5;246;1028;1028;1022;10.048621738913088;10.048621738913088;9.98997219568986;102.30258703231812
32.5;245;946;946;938;9.294547810934242;9.294547810934242;9.215946983780464;101.78009939193726
32.5;244;1058;1061;1057;10.401034066188307;10.430526601347632;10.3912032211352;101.7206552028656
32.5;243;998;998;990;9.811360320429285;9.811360320429285;9.732712141508008;101.71882057189941
32.5;242;994;998;997;9.77428541352113;9.813618554018197;9.803785268893929;101.69541382789612
32.5;241;1015;1010;1006;9.97586636800842;9.926724169151235;9.887410410065488;101.74554896354675
32.5;240;929;930;928;9.133534384575672;9.143365960877691;9.123702808273652;101.71308946609497
32.5;239;1002;1000;999;9.85340957361931;9.83374208944043;9.823908347350988;101.69068813323975
32.5;238;950;948;938;9.331097441918088;9.311453026250891;9.213230947914912;101.81010389328003
32.5;237;1018;1025;1022;9.999855128852566;10.06861641166393;10.039147290459061;101.8014748096466
32.5;236;980;977;966;9.632777706135581;9.6032896111168;9.49516659604793;101.73597168922424
32.5;235;976;979;978;9.590391628917702;9.619870291711505;9.610044070780239;101.7685239315033
32.5;234;1013;1010;1009;9.96413034981182;9.934621572862723;9.92478531387969;101.66466760635376
32.5;233;984;985;978;9.666953016993025;9.676777156237938;9.608008181523555;101.7900881767273
32.5;232;965;963;959;9.491340568843766;9.47166939668036;9.432327052353546;101.67162299156189
32.5;231;1003;999;994;9.862171295479408;9.822840602376798;9.773677235998536;101.70174193382263
32.5;230;946;942;932;9.300484677411845;9.261159160805452;9.162845369289471;101.71512913703918
32.5;229;938;942;931;9.21558530863934;9.254884179891533;9.146812283948002;101.78409385681152
32.5;228;973;970;967;9.561947479967676;9.532465627511455;9.502983775055233;101.7575135231018
32.5;227;971;971;972;9.541030608666954;9.541030608666954;9.550856592815942;101.77097630500793
32.5;226;939;935;939;9.220654638025964;9.181376024019464;9.220654638025964;101.83658719062805
32.5;225;1021;1018;1012;10.041406753692291;10.011902130517877;9.952892884169048;101.67898035049438
32.5;224;997;995;985;9.803728934537979;9.78406247729718;9.685730191093189;101.6959981918335
32.5;223;1002;1008;1010;9.84941366274294;9.908392187669545;9.928051695978413;101.73194408416748
32.5;222;1011;1005;996;9.89397149633028;9.835253564601317;9.747176667007873;102.18343567848206
32.5;221;959;954;946;9.39172103618732;9.342754815977793;9.264408863642549;102.11121010780334
32.5;220;990;986;985;9.73019896848189;9.6908850332557;9.681056549449153;101.74509310722351
32.5;219;1023;1023;1020;10.058907601103524;10.058907601103524;10.029409338343688;101.70090436935425
32.5;218;984;983;975;9.669697930295154;9.659871001504204;9.5812555711766;101.76119327545166
32.5;217;976;982;973;9.597207441086196;9.656206667158447;9.567707828050072;101.69624924659729
32.5;216;989;992;985;9.716487371962021;9.745961044475555;9.677189141943975;101.78575468063354
32.5;215;965;968;958;9.480933527052947;9.510407931800263;9.412159915975879;101.7832260131836
32.5;214;994;991;991;9.77542195650056;9.745918670917561;9.745918670917561;101.68359017372131
32.5;213;961;957;953;9.44733994943007;9.408016994385616;9.368694039341161;101.721755027771
32.5;212;1011;1011;1006;9.936728407375028;9.936728407375028;9.887585339089297;101.74374890327454
32.5;211;979;979;966;9.629991471824098;9.629991471824098;9.502116202024595;101.66156458854675
32.5;210;1009;1009;1002;9.919804457400618;9.919804457400618;9.850985199519743;101.71571469306946
32.5;209;948;956;947;9.329136640743375;9.407863532226441;9.319295779307991;101.6171202659607
32.5;208;1026;1030;1018;10.081386002606209;10.120689651739175;10.002778704340272;101.77172064781189
32.5;207;958;963;959;9.405914391065066;9.455005802291918;9.415732673310435;101.85081005096436
32.5;206;1004;1003;989;9.87212924264506;9.862296444594616;9.72463727188841;101.70045137405396
32.5;205;1018;1019;1016;10.01295610599259;10.022792015723427;9.993284286530914;101.66827750205994
32.5;204;997;998;991;9.796061417989804;9.805886956021892;9.737108189797288;101.7755970954895
32.5;203;1077;1078;1079;10.585584965713743;10.59541373541264;10.605242505111539;101.74213361740112
32.5;202;1018;1020;1020;10.004609040115032;10.024264460626062;10.024264460626062;101.75310158729553
32.5;201;943;945;936;9.266787922663546;9.286441767674496;9.197999465125216;101.76125836372375
32.5;200;981;983;971;9.645714661009977;9.665379726577786;9.547389333170935;101.70319509506226
32.5;199;965;962;969;9.486274205816931;9.4567831979232;9.52559554967524;101.72592306137085
32.5;198;1013;1011;1005;9.955891111231344;9.93623486027136;9.877266107391412;101.74880266189575
32.5;197;999;1000;996;9.812520764852152;9.822343107960112;9.783053735528272;101.80870175361633
32.5;196;938;943;935;9.216712846977977;9.265842446375515;9.187235087339454;101.77164196968079
32.5;195;949;950;948;9.334904503154638;9.344741072704853;9.325067933604421;101.66145777702332
32.5;194;946;945;931;9.294679383163325;9.284854140686408;9.147300746009572;101.77865862846375
32.5;193;1005;1005;1000;9.883357069307566;9.883357069307566;9.834186138614493;101.68609642982483
32.5;192;943;945;943;9.26427501603025;9.283923531440708;9.26427501603025;101.78886079788208
32.5;191;953;956;949;9.378434663373413;9.407957542691484;9.339070824282654;101.6161048412323
32.5;190;998;991;989;9.802607676550535;9.733851911284148;9.714207406922323;101.80964422225952
32.5;189;921;924;920;9.051749529422336;9.081234055576806;9.041921354037513;101.74828600883484
32.5;188;915;912;903;8.99565874563944;8.966164782538982;8.877682893237612;101.71573042869568
32.5;187;935;935;932;9.188372943336834;9.188372943336834;9.158891532823453;101.7590389251709
32.5;186;952;953;947;9.358013943814964;9.3678437903946;9.308864710916776;101.73098754882812
32.5;185;957;957;953;9.407445714908212;9.407445714908212;9.368125147656766;101.72793221473694
32.5;184;940;939;931;9.249851324547922;9.240011057181382;9.16128891824906;101.62325501441956
32.5;183;952;950;946;9.354920920658284;9.335267725446815;9.295961335023883;101.76462292671204
32.5;182;952;955;952;9.355045170434003;9.384525354794613;9.355045170434003;101.76327133178711
32.5;181;954;948;944;9.374884882914486;9.31592334277037;9.27661564934096;101.76124954223633
32.5;180;970;967;969;9.532102904509081;9.502622173876578;9.522275994298246;101.761385679245
32.5;179;940;943;944;9.236045971998866;9.265522714462692;9.275348295283969;101.77515387535095
32.5;178;971;971;966;9.549361062322227;9.549361062322227;9.500188245317478;101.68219566345215
32.5;177;1035;1035;1026;10.173809212049456;10.173809212049456;10.085341305857721;101.73180747032166
32.5;176;928;929;918;9.12517114557121;9.135004304133249;9.026839559950831;101.69672274589539
32.5;175;971;978;968;9.538872856922422;9.607639190597455;9.509401571061694;101.79399752616882
32.5;174;963;966;960;9.466075901255618;9.495565234281335;9.436586568229899;101.73170065879822
32.5;173;948;951;939;9.324329529922258;9.353836901852391;9.235807414131857;101.66950845718384
32.5;172;982;985;977;9.653716112648938;9.6832081170664;9.60456277195317;101.72248578071594
32.5;171;968;968;962;9.517486246563498;9.517486246563498;9.458493563217031;101.70752811431885
32.5;170;929;928;921;9.137176334869931;9.12734083827696;9.058492362126163;101.6725480556488
32.5;169;989;988;982;9.72568021794083;9.715846365344328;9.656843249765313;101.68954539299011
32.5;168;960;956;948;9.437046727833573;9.397725699800933;9.319083643735654;101.72674012184143
32.5;167;975;976;967;9.581939031048504;9.59176666082394;9.50331799284503;101.75393486022949
32.5;166;931;937;921;9.139674784334968;9.198577092289865;9.041504271076805;101.86358070373535
