Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
39.0;255;2447093;9386980;480;24053.68574717266;92269.26276810683;4.7181570780689075;101.73463749885559
39.0;254;5670504;1750282;479;55728.365420161295;17201.355449944265;4.70749814059866;101.75256276130676
39.0;253;1793603;354743;454;17615.324019186955;3484.000020371531;4.4588223284143025;101.8206079006195
39.0;252;426395;58561;379;4190.735356331223;575.5547161718893;3.724923369292635;101.74705958366394
39.0;251;54421;6107;342;534.8957061906726;60.0247712777501;3.361465822333475;101.74132895469666
39.0;250;12379;1888;326;121.73038497251328;18.56587501640723;3.205760198807604;101.6919481754303
39.0;249;3832;1107;316;37.6681030118866;10.881677983861813;3.1062423151764524;101.73063397407532
39.0;248;1596;880;289;15.691352832930267;8.651873742467817;2.8413539904240896;101.7120714187622
39.0;247;943;792;251;9.265946228327115;7.782215708202625;2.4663335135844178;101.7705020904541
39.0;246;790;706;258;7.768067054936215;6.942095368082238;2.536913038194359;101.69840121269226
39.0;245;740;672;209;7.27589105547696;6.607295661189887;2.054947608911736;101.70575594902039
39.0;244;693;643;199;6.818327579188405;6.326384752407134;1.9579324505894553;101.63782715797424
39.0;243;666;635;175;6.551295672737332;6.2463554837660755;1.721436550644194;101.65927982330322
39.0;242;572;555;138;5.622320020641107;5.455223096950725;1.3564338511336937;101.73736071586609
39.0;241;576;553;112;5.661582426654602;5.435512295034714;1.1008632496272839;101.73834037780762
39.0;240;591;571;124;5.817143769898639;5.620286112710867;1.2205174745641814;101.59625124931335
39.0;239;604;572;110;5.939674583548649;5.624989837400375;1.0817288148846875;101.68907260894775
39.0;238;593;561;98;5.831882942120707;5.517177623152979;0.9637850393386667;101.68242502212524
39.0;237;554;511;72;5.44672215091175;5.0239621283680576;0.7078772470499025;101.71255016326904
39.0;236;542;494;88;5.3283609556618705;4.856476590584805;0.865121335974621;101.71983551979065
39.0;235;523;469;67;5.143478443596441;4.612411835653405;0.658915976521915;101.68216037750244
39.0;234;486;433;47;4.77864246765798;4.257514791143838;0.462132090493673;101.70252394676208
39.0;233;511;451;50;5.026209937899464;4.436048301355496;0.4918013637866403;101.66706252098083
39.0;232;434;376;36;4.267329672102089;3.697041374908722;0.3539720465338138;101.70294618606567
39.0;231;417;386;27;4.100118352495067;3.7953133910385994;0.26547528901047196;101.70438122749329
39.0;230;370;333;23;3.6384716663448438;3.274624499710359;0.22617526574576055;101.69104886054993
39.0;229;388;340;30;3.8155720670658946;3.343542532995887;0.29501845879375477;101.68855237960815
39.0;228;339;297;19;3.332820822359405;2.9199049682617795;0.18679526732987814;101.71563911437988
39.0;227;293;225;15;2.881278602821951;2.2125859577984266;0.14750573051989513;101.69096446037292
39.0;226;265;225;8;2.605043261745488;2.211829184500886;0.07864281544892039;101.72575783729553
39.0;225;227;176;10;2.231211413622787;1.7299260299454209;0.09829125170144436;101.73845410346985
39.0;224;195;149;6;1.9194723055286103;1.4666737103782714;0.059060686323957244;101.59042119979858
39.0;223;169;158;4;1.6618651642897324;1.553696425785667;0.039334086728751064;101.69296741485596
39.0;222;152;141;7;1.4942635989781763;1.386126101683703;0.06881477100557391;101.72234678268433
39.0;221;136;132;5;1.338286933416037;1.2989255530214476;0.049201725493236655;101.62245225906372
39.0;220;107;96;3;1.0520712091610913;0.9439143558828482;0.029497323621339007;101.70414233207703
39.0;219;92;80;3;0.9045697282910257;0.7865823724269788;0.029496838966011706;101.70581340789795
39.0;218;69;56;2;0.6788927789346723;0.5509854437730674;0.019678051563323834;101.63607883453369
39.0;217;50;42;0;0.4909791772304211;0.41242250887355375;0.0;101.83731269836426
39.0;216;43;38;1;0.4224142458201898;0.3732963102597026;0.009823587112097437;101.79580926895142
39.0;215;37;36;0;0.36403252977984196;0.3541938127587651;0.0;101.63926839828491
39.0;214;26;26;0;0.25551177303887873;0.25551177303887873;0.0;101.75656366348267
39.0;213;30;28;0;0.2949751322831362;0.2753101234642605;0.0;101.70348858833313
39.0;212;24;22;1;0.23596868895072684;0.21630463153816626;0.009832028706280286;101.7084093093872
39.0;211;19;16;0;0.18676834825477387;0.15727860905665167;0.0;101.73029947280884
39.0;210;12;10;0;0.11792313913685473;0.09826928261404562;0.0;101.76119875907898
39.0;209;5;5;1;0.04916272650034639;0.04916272650034639;0.009832545300069278;101.7030656337738
39.0;208;6;5;0;0.05894899783988336;0.04912416486656947;0.0;101.7829008102417
39.0;207;6;6;0;0.05901025380793432;0.05901025380793432;0.0;101.67724442481995
39.0;206;8;6;0;0.07858235803903554;0.05893676852927666;0.0;101.80402064323425
39.0;205;2;2;0;0.019667529368095352;0.019667529368095352;0.0;101.69045448303223
39.0;204;1;1;0;0.009833561820471499;0.009833561820471499;0.0;101.69255232810974
39.0;203;2;1;0;0.01966233369275043;0.009831166846375215;0.0;101.71732568740845
39.0;202;0;0;0;0.0;0.0;0.0;101.70116901397705
39.0;201;1;1;0;0.009832142470723929;0.009832142470723929;0.0;101.70723247528076
39.0;200;1;0;0;0.009833089150147942;0.0;0.0;101.69744062423706
39.0;199;0;0;0;0.0;0.0;0.0;101.86760592460632
39.0;198;0;0;0;0.0;0.0;0.0;101.7586305141449
