Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
33.0;255;269819;6886505;899;2651.4483162992724;67672.07679013161;8.834263103610368;101.76287364959717
33.0;254;5544821;1415459;978;54486.182494596585;13909.007592421682;9.610316812700619;101.76563572883606
33.0;253;1680208;273141;869;16511.86299669156;2684.231220646093;8.539900383836388;101.75762724876404
33.0;252;395256;39221;958;3885.016373695616;385.5076891754097;9.416291431377132;101.73856735229492
33.0;251;50999;3961;935;501.8466635329908;38.977521799528944;9.200702570704257;101.62267422676086
33.0;250;11919;1518;956;117.13360524755379;14.91809822684677;9.395060543389665;101.75559759140015
33.0;249;3238;1079;958;31.85140605734347;10.613856434797285;9.423609327651342;101.65956234931946
33.0;248;1431;1022;989;14.056556502985694;10.038994232041496;9.71483884098732;101.80302691459656
33.0;247;973;944;930;9.567282269075344;9.282132026728803;9.144473289044265;101.70077276229858
33.0;246;987;983;977;9.707654873747432;9.668312807389793;9.609299707853333;101.67234134674072
33.0;245;993;991;982;9.754055979073215;9.734410347695423;9.646005006495363;101.80380368232727
33.0;244;939;938;931;9.228317860278906;9.218490045731219;9.149695343897404;101.75202178955078
33.0;243;912;907;905;8.96579366898173;8.916639098428101;8.896977270206651;101.71994066238403
33.0;242;946;947;945;9.305742232926335;9.315579169747611;9.29590529610506;101.65766215324402
33.0;241;1017;1013;1009;10.000680976395772;9.961346931257538;9.922012886119305;101.69307494163513
33.0;240;981;983;980;9.637211892288828;9.656859622956084;9.6273880269552;101.79292631149292
33.0;239;963;963;947;9.462510542117995;9.462510542117995;9.30529333684916;101.77003192901611
33.0;238;992;991;989;9.752263917723722;9.74243300651634;9.722771184101573;101.719970703125
33.0;237;928;925;919;9.12110061034759;9.09161429371931;9.032641660462753;101.742107629776
33.0;236;952;953;951;9.359604233845735;9.369435750898093;9.349772716793376;101.71370244026184
33.0;235;984;984;982;9.668104253058232;9.668104253058232;9.648453634657708;101.77796745300293
33.0;234;945;947;944;9.286017213210489;9.305670159693474;9.276190739968996;101.76591086387634
33.0;233;943;949;947;9.269051927431732;9.328027867585064;9.308369220867286;101.73640275001526
33.0;232;1011;1008;1004;9.933954986447489;9.90447737521174;9.865173893564075;101.77215433120728
33.0;231;967;960;960;9.499555092319678;9.430788923088823;9.430788923088823;101.79424095153809
