Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
38.0;255;2465135;9422796;669;24216.83708827468;92567.06656959813;6.572079830133344;101.79425954818726
38.0;254;5650350;1878146;642;55558.61813308948;18467.386341056656;6.312641312740529;101.70069360733032
38.0;253;1658167;391491;665;16301.128288868254;3848.674479070758;6.537490079164155;101.72099566459656
38.0;252;436501;64887;631;4289.68956431517;637.6734228781113;6.201117786861594;101.75584816932678
38.0;251;52677;6515;657;518.1224831035631;64.08049010801135;6.462146124476356;101.66901016235352
38.0;250;12082;2014;654;118.82581502002894;19.80758081860108;6.432054545861523;101.67824220657349
38.0;249;3784;1283;632;37.20500485275038;12.614699055517637;6.213943728049218;101.70674657821655
38.0;248;1698;1069;655;16.68601867303804;10.504919883084607;6.436597309093001;101.76184225082397
38.0;247;1104;955;657;10.85204945121109;9.387415965495101;6.458148994063122;101.73193597793579
38.0;246;902;811;613;8.870373607184092;7.975468952800775;6.028313770735974;101.68681049346924
38.0;245;857;773;614;8.424231173811181;7.598518900065395;6.03556352476087;101.73035168647766
38.0;244;813;761;627;7.986953088703208;7.47610246064347;6.159679688335684;101.79100728034973
38.0;243;707;692;587;6.955932925203484;6.808353018728163;5.775293673400913;101.63985300064087
38.0;242;730;720;615;7.180274417944985;7.081914494411492;6.049135297309816;101.6674234867096
38.0;241;694;690;580;6.82581211466986;6.786470258101159;5.704569202461843;101.6728835105896
38.0;240;674;667;539;6.633035178618564;6.564146089226384;5.304459883197932;101.61260747909546
38.0;239;666;659;535;6.545171479382163;6.476378385755024;5.25775787007426;101.75440049171448
38.0;238;685;684;533;6.728138533710118;6.718316433660907;5.235179326229917;101.8112211227417
38.0;237;637;629;486;6.261261269030658;6.182626904584434;4.777037640108164;101.73669052124023
38.0;236;696;690;501;6.839855700110491;6.780891426833677;4.923516818614018;101.75653266906738
38.0;235;688;677;491;6.764915276870952;6.656755294246562;4.827868315325055;101.70119976997375
38.0;234;673;662;468;6.61948367242748;6.511290031421979;4.603147635506776;101.66956114768982
38.0;233;671;657;453;6.5932674299268985;6.455702982804728;4.451192467595954;101.77048134803772
38.0;232;668;656;423;6.567798024023222;6.449813628382087;4.158949946350035;101.70836520195007
38.0;231;678;667;437;6.667160260144198;6.558990993386695;4.297269961184387;101.69247078895569
38.0;230;632;629;363;6.216206231838371;6.186698923775848;3.570384275565394;101.66972851753235
38.0;229;607;597;341;5.967402867432744;5.869093100259223;3.352363060617077;101.71929287910461
38.0;228;622;609;355;6.11511754561936;5.9873096226401765;3.49013943520076;101.71513390541077
38.0;227;613;594;276;6.028252810535668;5.841406475461969;2.7141888673863694;101.6878387928009
38.0;226;595;580;299;5.850121657081508;5.702639598499622;2.9398090343989427;101.70728659629822
38.0;225;617;594;295;6.06484473283999;5.838764621243038;2.8997231704826536;101.73384928703308
38.0;224;582;550;235;5.717621439336642;5.403250501091328;2.3086615777390223;101.79057955741882
38.0;223;607;599;251;5.964891188674222;5.886276477785599;2.466536554130527;101.76212453842163
38.0;222;543;527;200;5.339667058315278;5.182328802453318;1.966728198274504;101.6917335987091
38.0;221;576;563;207;5.6608556794990434;5.533093311732571;2.034370009819969;101.75140166282654
38.0;220;493;489;156;4.851394358228494;4.812032132198243;1.5351268151798074;101.62026906013489
38.0;219;540;524;160;5.309008045645665;5.1517041035524604;1.573039420932049;101.7139163017273
38.0;218;515;496;149;5.059592871089352;4.872928279728774;1.463843374354007;101.78684592247009
38.0;217;522;511;134;5.129989699727631;5.021886468507317;1.3168939075929167;101.75459027290344
38.0;216;477;461;110;4.688718581522132;4.531445002267722;1.0812558573740767;101.73355293273926
38.0;215;423;419;92;4.155916603967829;4.116617156176171;0.903887299208133;101.78260064125061
38.0;214;383;370;69;3.76675089477421;3.6388977312440147;0.6786052525833433;101.6791422367096
38.0;213;376;364;62;3.696494690706726;3.578521455896937;0.6095283798505772;101.71798729896545
38.0;212;333;326;49;3.276296295578675;3.2074252022782224;0.4820976531031684;101.6391589641571
38.0;211;309;303;48;3.038684832080733;2.9796812431082915;0.4720287117795314;101.68872952461243
38.0;210;273;265;43;2.681785226644901;2.603198113776186;0.4224057316693434;101.79786109924316
38.0;209;218;201;27;2.1435821265216974;1.976422052435143;0.2654895294315864;101.69892597198486
38.0;208;210;198;25;2.0640940883098557;1.9461458546921497;0.24572548670355426;101.73954820632935
38.0;207;192;179;17;1.8858746887418063;1.7581852566915799;0.16697848806568077;101.80952167510986
38.0;206;172;152;20;1.6894662349223712;1.4930166727220955;0.1964495622002757;101.80730247497559
38.0;205;141;132;18;1.3859315145739335;1.297467800877725;0.17692742739241704;101.73662877082825
38.0;204;145;130;12;1.426216667078697;1.2786770118636595;0.11803172417203012;101.6675820350647
38.0;203;106;92;6;1.0421424662105407;0.9045010084091485;0.058989196200596644;101.71354055404663
38.0;202;110;90;8;1.0813046337531773;0.8847037912525997;0.07864033700023108;101.72896385192871
38.0;201;80;65;9;0.786539151826311;0.6390630608588777;0.08848565458045998;101.71140217781067
38.0;200;65;57;1;0.6395150612345065;0.5608055152364134;0.00983869324976164;101.63951396942139
38.0;199;58;52;3;0.56974572772029;0.5108065145078462;0.029469606606221894;101.79979801177979
38.0;198;38;31;2;0.37349084694349216;0.3046899014539015;0.019657412997025905;101.74278783798218
38.0;197;36;35;3;0.3537680025620221;0.34394111360196594;0.02948066688016851;101.7616057395935
38.0;196;28;23;3;0.2754423046684399;0.2262561788347899;0.029511675500189988;101.65468239784241
38.0;195;17;13;1;0.16711356113029335;0.12779272321728313;0.00983020947825255;101.72723197937012
38.0;194;11;9;0;0.10816362133183391;0.08849750836240956;0.0;101.69777846336365
38.0;193;8;6;1;0.07866944590951004;0.059002084432132534;0.009833680738688755;101.69132256507874
38.0;192;5;7;0;0.04915956815392321;0.0688233954154925;0.0;101.70959973335266
38.0;191;1;6;0;0.009836904591680596;0.05902142755008357;0.0;101.65799522399902
38.0;190;2;4;1;0.019648990051283545;0.03929798010256709;0.009824495025641772;101.7864019870758
38.0;189;0;2;0;0.0;0.019651820008729105;0.0;101.77174425125122
38.0;188;0;2;0;0.0;0.01965766409577757;0.0;101.7414882183075
