Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
37.0;210;595;584;324;5.853847255565183;5.745624869327844;3.1876411946270915;101.6425564289093
37.0;209;619;611;292;6.087520336554241;6.008844791009113;2.871657412397154;101.683438539505
37.0;208;579;561;275;5.689205544395024;5.5123390507868875;2.702126985679847;101.77167892456055
37.0;207;554;539;260;5.44681197070214;5.2993351122896275;2.5562655458168893;101.71087288856506
37.0;206;603;586;245;5.927582584390392;5.760469974216865;2.40838761720671;101.72781085968018
37.0;205;543;512;214;5.3361795118296795;5.03153574596095;2.1030247063196157;101.7581958770752
37.0;204;498;463;178;4.89448515350311;4.550495233076185;1.749434452456935;101.7471673488617
37.0;203;461;437;162;4.534159687013483;4.298107989641848;1.5933489572585342;101.67264318466187
37.0;202;481;449;146;4.727893112366071;4.413355524848993;1.435077743046666;101.73664855957031
37.0;201;451;416;134;4.433696954727021;4.089618477087452;1.3173290286772081;101.72098016738892
37.0;200;416;391;111;4.089839797855931;3.8440561561578583;1.0912793691394431;101.71547555923462
37.0;199;353;332;103;3.4712483155057483;3.2647434582093724;1.0128571572155582;101.69252324104309
37.0;198;351;331;93;3.4496899076583922;3.25312638015649;0.9140204028838476;101.74827575683594
37.0;197;341;305;90;3.354801990104085;3.000629345987525;0.8854316102914007;101.64534330368042
37.0;196;266;241;61;2.6159502354308604;2.370090250897885;0.5998983622604604;101.6838915348053
37.0;195;257;228;52;2.5265513162020428;2.2414540859691274;0.5112088266245378;101.71968340873718
37.0;194;234;202;47;2.3015137693064456;1.986776843589325;0.4622698596470211;101.6722137928009
37.0;193;195;164;40;1.918897511431573;1.613842009614246;0.39362000234493805;101.62085199356079
37.0;192;143;168;23;1.4064471381964863;1.6523295050140538;0.22621177747216215;101.67463541030884
37.0;191;116;152;16;1.1407785591679585;1.4948132844269801;0.15734876678178739;101.68494057655334
37.0;190;79;103;11;0.7774292955658239;1.0136103473832894;0.10824964874967168;101.61695790290833
37.0;189;80;98;8;0.7865337830018361;0.9635038841772492;0.07865337830018361;101.71209645271301
37.0;188;56;82;7;0.5505703984551411;0.8061923691664565;0.06882129980689264;101.71269679069519
37.0;187;51;73;7;0.501673263978933;0.7180813386365119;0.06885711466377512;101.65979266166687
37.0;186;35;49;4;0.3440969491646627;0.4817357288305278;0.039325365618818595;101.71551966667175
37.0;185;32;43;2;0.314542801954683;0.42266689012660524;0.019658925122167686;101.73496198654175
37.0;184;28;38;5;0.2753276593514008;0.3736589662626154;0.04916565345560729;101.69701099395752
37.0;183;14;20;2;0.13772919247411475;0.19675598924873536;0.019675598924873534;101.64874815940857
37.0;182;10;16;2;0.09829578062969348;0.15727324900750955;0.019659156125938694;101.73376655578613
37.0;181;12;19;4;0.11795777331073659;0.18676647440866626;0.03931925777024553;101.73132014274597
37.0;180;5;10;1;0.049160918635593784;0.09832183727118757;0.009832183727118757;101.70680570602417
37.0;179;5;6;1;0.049130730347248096;0.058956876416697716;0.00982614606944962;101.76929926872253
37.0;178;5;5;0;0.04913050417616033;0.04913050417616033;0.0;101.76976776123047
37.0;177;1;1;0;0.009838774372732404;0.009838774372732404;0.0;101.63867592811584
37.0;176;0;2;0;0.0;0.01964953854243729;0.0;101.78356075286865
37.0;175;0;1;0;0.0;0.009834656446993583;0.0;101.68123364448547
