Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
34.5;255;16264952;6199972;881;159670.24651160146;60864.06265478231;8.648626025869667;101.865891456604
34.5;254;5299787;1176961;827;52113.59289185688;11573.232358884003;8.132013856701343;101.69682621955872
34.5;253;1585362;221094;891;15596.916009930841;2175.1401561912353;8.76572805759718;101.6458637714386
34.5;252;389628;29039;901;3831.9468151990363;285.59524358250644;8.861231945584844;101.67886424064636
34.5;251;58298;3385;928;573.6610914602461;33.308909303800014;9.131659625975306;101.62446236610413
34.5;250;12220;1234;896;120.08175505121649;12.126095395515643;8.804685149418164;101.76400232315063
34.5;249;3551;932;848;34.89191653005659;9.157777022250842;8.332397977326947;101.77142310142517
34.5;248;1350;889;864;13.273672781145857;8.740959335139753;8.495150579933348;101.70508360862732
34.5;247;901;870;852;8.85281654840779;8.548224636087433;8.371364816030452;101.77551913261414
34.5;246;902;892;878;8.866564712223608;8.76826576862911;8.630647247596816;101.73049306869507
34.5;245;852;852;844;8.378108774353507;8.378108774353507;8.299441086331408;101.69359493255615
34.5;244;877;875;865;8.616577023949105;8.596926905308399;8.498676312104875;101.78055596351624
34.5;243;881;878;873;8.665121447860182;8.635614791397549;8.586437030626492;101.67197370529175
34.5;242;880;879;879;8.650852316094475;8.641021802098914;8.641021802098914;101.72408080101013
34.5;241;893;886;879;8.774924883586415;8.706140478003991;8.637356072421566;101.7672529220581
34.5;240;880;877;869;8.64302992542733;8.613565050681554;8.534992051359488;101.81614637374878
34.5;239;863;866;858;8.483895098823918;8.513387202296075;8.43474159303699;101.72214412689209
34.5;238;879;877;867;8.63863560780122;8.618980009148657;8.520702015885846;101.75217938423157
34.5;237;849;851;845;8.344041384050714;8.363697547499596;8.304729057152949;101.74925565719604
34.5;236;841;844;836;8.260420244883344;8.289886666684355;8.21130954188166;101.81080079078674
34.5;235;845;848;840;8.308217004014493;8.337713632431113;8.25905595665346;101.70653939247131
34.5;234;871;870;854;8.564429563904753;8.554596694141372;8.397270777927279;101.69970965385437
34.5;233;919;919;910;9.035860194975717;9.035860194975717;8.947369725166379;101.7058675289154
34.5;232;880;880;873;8.65149611653278;8.65149611653278;8.582677397423996;101.71651101112366
34.5;231;872;874;875;8.576784822881756;8.59645634770488;8.606292110116442;101.66980028152466
34.5;230;872;863;861;8.56511387893143;8.476712474217686;8.457067717614633;101.80833697319031
34.5;229;871;873;865;8.555357737190823;8.575002645887013;8.496423011102253;101.8075487613678
34.5;228;834;833;824;8.209951694013641;8.200107627234248;8.111511026219713;101.58403253555298
34.5;227;868;868;853;8.532256620288901;8.532256620288901;8.384809789293126;101.73158621788025
34.5;226;812;811;802;7.980001254063014;7.970173666311705;7.881725376549923;101.75436997413635
34.5;225;933;933;930;9.17295224393462;9.17295224393462;9.143457220642226;101.71207427978516
34.5;224;917;919;904;9.018041512038845;9.03771008676521;8.890195776317466;101.68504977226257
34.5;223;900;900;890;8.844961426124515;8.844961426124515;8.746684076945353;101.75284624099731
34.5;222;881;882;877;8.659754162168717;8.669583622057672;8.620436322612901;101.73498964309692
34.5;221;920;923;917;9.038894821418566;9.068369478444932;9.009420164392202;101.78235483169556
34.5;220;895;894;888;8.795804759372897;8.785977044557956;8.727010755668305;101.75305438041687
34.5;219;860;860;843;8.459055168823735;8.459055168823735;8.291841287579544;101.66620063781738
34.5;218;855;868;858;8.400422353998664;8.528148074000983;8.429897520153045;101.78059673309326
34.5;217;885;888;881;8.697866674226146;8.727350968037083;8.658554282478232;101.74908781051636
34.5;216;904;909;903;8.89430880333544;8.943502989194597;8.884469966163609;101.63802719116211
34.5;215;868;863;856;8.536505274872471;8.487331857390487;8.418489072915708;101.68095397949219
34.5;214;875;876;873;8.606438089000392;8.616274018244964;8.586766230511248;101.66807579994202
34.5;213;857;856;854;8.42017199231777;8.410346820798145;8.390696477758897;101.77939367294312
34.5;212;844;848;840;8.2930229126841;8.332326338810564;8.253719486557634;101.77229809761047
34.5;211;813;810;801;7.997512540019616;7.96800142363578;7.8794680744842704;101.65660834312439
34.5;210;811;817;802;7.975498012043699;8.034502929518744;7.886990635831131;101.68643999099731
34.5;209;856;861;850;8.410870513063482;8.45999942961175;8.35191581320556;101.7730565071106
34.5;208;821;822;817;8.075316070537166;8.085152021902012;8.03597226507779;101.66784715652466
34.5;207;852;849;838;8.378480108978502;8.34897841845393;8.240805553197164;101.68908786773682
34.5;206;824;822;809;8.101960461874313;8.082295509296948;7.954473317544077;101.70377945899963
34.5;205;821;820;804;8.073938150230836;8.064103877209847;7.906755508874046;101.68519806861877
34.5;204;863;865;852;8.48958124964737;8.509255829600203;8.38137105990679;101.65401268005371
34.5;203;818;817;812;8.043172765870267;8.033340036327639;7.984176388614494;101.70115995407104
34.5;202;821;822;814;8.065841059997773;8.075665470545882;7.9970701861610065;101.78727722167969
34.5;201;832;828;820;8.181578678050979;8.142244165175734;8.063575139425243;101.69186568260193
34.5;200;809;812;802;7.956346015257383;7.985850388614332;7.8875024774245;101.67984127998352
34.5;199;826;827;821;8.126270006209563;8.136108105490688;8.077079509803935;101.6456503868103
34.5;198;858;859;840;8.436776526779392;8.446609599654426;8.259781215028775;101.6976089477539
34.5;197;852;849;838;8.37852161705755;8.34901978037777;8.240846379218576;101.68858408927917
34.5;196;826;823;812;8.120394191516134;8.09090123440409;7.9827603916599275;101.71919989585876
34.5;195;831;825;817;8.169461803711105;8.110476519929797;8.031829474888054;101.72028708457947
34.5;194;789;789;778;7.764080608483432;7.764080608483432;7.6558361386566665;101.62181973457336
34.5;193;794;800;782;7.809576143731077;7.868590573028793;7.691547285135645;101.67005038261414
34.5;192;904;904;875;8.891112242669784;8.891112242669784;8.605888509221307;101.67456841468811
34.5;191;800;809;777;7.865655840308473;7.954144468511943;7.6395182348996045;101.70798420906067
34.5;190;871;868;837;8.561215712345906;8.531728172578928;8.227023594986823;101.73788738250732
34.5;189;855;862;825;8.40765061078724;8.476485177191346;8.112645326198214;101.6930935382843
34.5;188;851;856;825;8.370532018075055;8.419712582223557;8.114793084502843;101.66617822647095
34.5;187;840;839;801;8.256807859207548;8.246978326041823;7.87345606574434;101.7342312335968
34.5;186;787;785;747;7.738793016049276;7.719126451840764;7.345461731879046;101.69544506072998
34.5;185;778;779;743;7.649730716307822;7.659563275069143;7.305591159661583;101.70292639732361
34.5;184;822;828;765;8.086617992845357;8.145644401552257;7.525867110129802;101.64941644668579
34.5;183;828;836;773;8.138656720184278;8.217291084630503;7.598045464616482;101.73669052124023
34.5;182;767;769;722;7.539355212278625;7.559014547903863;7.0970201607107795;101.73283767700195
