Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
35.0;255;3215159;10420744;829;31487.44700811453;102054.86711081084;8.118756667936779;102.10923099517822
35.0;254;5919848;1837067;859;58195.844109466765;18059.52868226444;8.444512441878905;101.7228651046753
35.0;253;1886785;435693;807;18533.4203754962;4279.704112371609;7.926960540297614;101.80446791648865
35.0;252;446156;64661;801;4383.729821780908;635.3301401441992;7.870268666669298;101.7754328250885
35.0;251;56972;7032;835;559.7402753303271;69.08821203613812;8.203733937738242;101.78292059898376
35.0;250;12601;2045;845;123.87603959427234;20.10368232444147;8.306900520368234;101.72265791893005
35.0;249;3663;1111;822;35.982028648670486;10.913468148695852;8.074591195524745;101.80081939697266
35.0;248;1345;858;805;13.225725826654742;8.436931419531426;7.91576898918741;101.69574189186096
35.0;247;856;824;799;8.413844264311011;8.09930803013116;7.853576597178151;101.73708629608154
35.0;246;836;826;813;8.224540131555793;8.126160464910388;7.998266898271363;101.6470205783844
35.0;245;884;879;864;8.689610993623486;8.64046161017539;8.493013459831099;101.73067593574524
35.0;244;851;849;847;8.369796513514057;8.350126016420017;8.330455519325977;101.67511224746704
35.0;243;821;821;812;8.07966021614101;8.07966021614101;7.991089032285627;101.61318397521973
35.0;242;870;868;863;8.555514644016197;8.53584679425984;8.48667716986894;101.68879795074463
35.0;241;892;891;885;8.767913337191496;8.758083837934555;8.699106842392908;101.73458218574524
35.0;240;860;860;858;8.457500259866796;8.457500259866796;8.437831654611292;101.68489193916321
35.0;239;792;787;784;7.782674694038921;7.733541646728069;7.7040618183415575;101.7645001411438
35.0;238;816;819;810;8.018206761767923;8.047685463097952;7.959249359107864;101.76839089393616
35.0;237;776;772;764;7.628137253113877;7.588816957994733;7.510176367756445;101.72863626480103
35.0;236;850;852;840;8.350774198553717;8.370423079020902;8.252529796217791;101.78696966171265
35.0;235;790;787;789;7.763530105529694;7.734048345635277;7.753702852231554;101.7578330039978
35.0;234;842;842;841;8.278545232730915;8.278545232730915;8.268713231266865;101.7086911201477
35.0;233;795;791;782;7.818081579120994;7.778745319603404;7.690238735688827;101.68735027313232
35.0;232;853;857;851;8.382723210378204;8.422032580649613;8.363068525242499;101.75690865516663
35.0;231;817;822;816;8.028985814082057;8.078122814168239;8.01915841406482;101.75631380081177
35.0;230;861;863;859;8.473390998573777;8.493073672205771;8.45370832494178;101.61221170425415
35.0;229;816;817;810;8.031675837492399;8.041518577489326;7.9726193975108375;101.5977258682251
35.0;228;833;834;824;8.191107650635008;8.200940913120764;8.102608288263202;101.6956479549408
35.0;227;840;838;833;8.264380837841443;8.244703740608488;8.1955109975261;101.64100813865662
35.0;226;839;838;826;8.249780767900754;8.239947894518274;8.121953413928512;101.69967222213745
35.0;225;808;803;798;7.948124737042125;7.898940796837656;7.849756856633188;101.65919971466064
35.0;224;796;799;790;7.826633420408868;7.856130782546087;7.767638696134429;101.70400953292847
35.0;223;845;842;840;8.267444655636504;8.238092781119452;8.21852486477475;102.2081229686737
35.0;222;861;858;848;8.470610673461465;8.441096350557418;8.342715274210596;101.64556407928467
35.0;221;820;822;815;8.055477292756564;8.075124798348654;8.006358528776342;101.7940924167633
35.0;220;845;847;833;8.312450274953921;8.332124713474522;8.194403643830315;101.65474343299866
35.0;219;871;869;858;8.564310563697678;8.54464509742053;8.43648503289622;101.7011227607727
35.0;218;836;839;825;8.214515685960588;8.243993613063319;8.106429953250581;101.77106380462646
35.0;217;841;838;832;8.26445526500272;8.234974449550867;8.17601281864716;101.76109290122986
35.0;216;865;871;853;8.510141657677659;8.569171542008371;8.392081889016234;101.6434314250946
35.0;215;867;860;858;8.520094460953196;8.451304770957034;8.431650573815272;101.75943517684937
