source,analysis_mode,chip,threshold,dac,hits_per_s,mu_user_dac,target_hits_requested,target_dac_for_hits,target_hits_found,n_sigma_from_mu,sigma_ref
noise_scan_raw,gaussian,2,1,203,0.19980187511949313,247,2.0,224,1.298673151956063,4.6,5.0
noise_scan_raw,gaussian,2,1,202,0.0998922794389957,247,2.0,224,1.298673151956063,4.6,5.0
noise_scan_raw,gaussian,2,1,201,0.29971328506827166,247,2.0,224,1.298673151956063,4.6,5.0
noise_scan_raw,gaussian,2,1,200,0.0,247,2.0,224,1.298673151956063,4.6,5.0
noise_scan_raw,gaussian,2,1,199,0.0,247,2.0,224,1.298673151956063,4.6,5.0
noise_scan_raw,gaussian,2,1,198,0.19979196752077258,247,2.0,224,1.298673151956063,4.6,5.0
noise_scan_raw,gaussian,2,1,197,0.0,247,2.0,224,1.298673151956063,4.6,5.0
noise_scan_raw,gaussian,2,1,196,0.29971589078660527,247,2.0,224,1.298673151956063,4.6,5.0
noise_scan_raw,gaussian,2,1,195,0.0,247,2.0,224,1.298673151956063,4.6,5.0
noise_scan_raw,gaussian,2,1,194,0.0,247,2.0,224,1.298673151956063,4.6,5.0
noise_scan_raw,gaussian,2,2,255,89259.30601240046,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,254,98802.70393678818,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,253,110782.01733084091,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,252,122667.09108396019,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,251,133161.87705572147,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,250,138195.47798938566,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,249,135611.85012504316,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,248,123509.02396246111,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,247,92450.33283284515,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,246,69682.98267921117,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,245,46109.26211584006,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,244,30548.67442985494,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,243,18072.262802188263,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,242,10686.72818166408,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,241,5716.6704281958055,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,240,3142.80859665222,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,239,1136.5950029745986,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,238,565.8250155969912,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,237,279.1187785991473,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,236,123.67085971084558,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,235,56.0466953581683,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,234,24.575929756298333,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,233,12.4873051954857,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,232,5.994346371933762,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,231,1.5985205419321713,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,230,1.9979339030954155,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,229,1.4984578863462417,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,228,0.6992942874765323,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,227,0.7992039598505336,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,226,1.0988147336246161,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,225,1.3985593615242324,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,224,0.6993403934010757,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,223,0.8991195098222151,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,222,0.6992958364569483,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,221,0.9990732683044278,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,220,0.49952139219788894,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,219,0.6993569350501518,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,218,0.19978437807019991,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,217,0.3995877418433955,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,216,0.5993952177616197,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,215,0.5993913203595144,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,214,0.6993024488483687,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,213,0.39960002879121986,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,212,0.6993076289199315,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,211,0.3996034551856104,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,210,0.3995892741016133,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,209,0.29968272658648315,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,208,0.39961647602019984,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,207,0.1998026746227527,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,206,0.2997061035147295,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,205,0.1997961836026238,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,204,0.19978566752239454,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,203,0.0,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,202,0.0,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,201,0.09990064726592532,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,200,0.0,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,199,0.19978878416377568,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,198,0.0,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,2,2,197,0.0,250,2.0,231,1.5985205419321713,6.333333333333333,3.0
noise_scan_raw,gaussian,3,0,255,153082.95012441042,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,254,150693.07772889273,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,253,142562.04867835328,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,252,134602.51858055734,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,251,113277.48254876358,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,250,99229.2804554601,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,249,79992.37633144969,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,248,63529.39159546568,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,247,46982.542758474614,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,246,34309.82823849205,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,245,24970.59785461564,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,244,17715.29542088592,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,243,10964.660538436367,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,242,7186.514800291215,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,241,4849.997461677381,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,240,3088.456022179106,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,239,12.388271868244546,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,238,9.290682081402867,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,237,8.691031522122847,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,236,5.294688148912952,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,235,4.095877369525212,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,234,3.4963962386657297,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,233,2.597332013786269,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,232,2.3974771725538293,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,231,2.497605711687671,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,230,2.2978353483609095,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,229,2.497474185050591,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,228,1.5983864859624946,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,227,2.197836330892113,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,226,1.5982972166270022,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,225,2.097825751703922,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,224,1.9979646912250049,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,223,1.4985095662218553,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,222,1.7982092094736168,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,221,1.3985616266039178,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,220,1.4985321594419834,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,219,1.298692669823044,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,218,1.098884584610338,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,217,1.3986780549179778,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,216,1.1987076958515401,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,215,1.1987730472530003,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,214,1.6982367798021596,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,213,0.8991291255777694,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,212,0.6993388775388409,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,211,1.1987883797408587,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,210,1.1987589428526046,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,209,0.9989808704265432,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,208,1.0988939022358752,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,207,0.9989255540979487,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,206,0.49951113623068016,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,205,0.8990673227719991,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,204,0.8991004502464737,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,203,0.8991336658278203,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,202,0.7992168090513795,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,201,0.6993215205517813,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,200,1.098903769668896,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,199,0.49948279768499715,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,198,0.19980045696873752,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,197,0.39959918171944336,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,196,0.7992225199399331,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,195,0.1997976397625267,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,194,0.49952104715270296,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,193,0.3996044355259275,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,192,0.29971249265332445,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,191,0.3995883794897977,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,190,0.49948393973044825,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,189,0.29968334040728783,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,188,0.2996946180276898,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,187,0.29973153318789475,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,186,0.39959219589363987,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,185,0.19979288114869057,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,184,0.3996054444248684,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,183,0.3996214161641292,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,182,0.3996096418798661,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,181,0.1998051445571669,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,180,0.3996113456339253,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,179,0.0,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,178,0.29970664604552383,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,177,0.09990153718839095,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,176,0.39960952766223645,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,175,0.09989324058526813,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,174,0.1997954698065023,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,173,0.09989690690957115,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,172,0.09989736135267896,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,171,0.19979861530636092,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,170,0.299701599157276,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,169,0.0,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,168,0.19981469649673383,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,167,0.19979202462227266,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,166,0.19979965272440237,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,165,0.0,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,164,0.09989611223888997,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,163,0.0,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,162,0.0,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,161,0.09989184645340105,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,160,0.0,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,159,0.09989365455000479,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,158,0.09989752076563875,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,157,0.09990184414393492,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,156,0.09990804790560484,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,155,0.09989676891195891,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,154,0.0,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,0,153,0.0,255,2.0,228,1.5983864859624946,9.0,3.0
noise_scan_raw,gaussian,3,1,180,1.7981990159925505,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,179,1.6983700635393226,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,178,1.4984097073525715,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,177,4.09579435178893,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,176,13.88638246542965,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,175,81.4128378990684,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,174,404.107791424434,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,173,1710.7393082219705,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,172,5540.245098224622,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,171,11662.377969728723,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,170,23626.975618708082,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,169,41199.77668790195,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,168,60570.70085110574,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,167,79543.6219679197,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,166,85123.39733380704,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,165,84751.07008142537,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,164,81355.11758764661,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,163,78770.95187367742,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,162,77538.16496645498,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,161,79134.38076671245,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,160,83562.88873718705,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,159,96331.99575430946,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,158,107403.18570964193,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,157,121715.78466813292,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,156,136347.47896816867,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,155,145489.6237039445,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,154,150063.266584076,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,153,142539.54244546895,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,152,123284.08865366597,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,151,87413.52093943869,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,150,60342.503758354826,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,149,35136.16101831298,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,148,21088.408135473688,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,147,11976.53908587104,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,146,5928.558718414362,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,145,2951.987909637243,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,144,1694.0185439105014,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,143,753.0991405257018,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,142,288.98739397401823,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,141,112.58289704205384,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,140,54.044741517544274,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,139,23.774557285825455,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,138,9.589989544814799,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,137,4.8949304846448305,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,136,2.8970469392575975,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,135,1.7983369375911882,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,134,1.3986399096013806,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,133,1.5985288045665293,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,132,1.4984488570100387,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,131,0.8990503638203542,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,130,0.7991938711379473,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,129,1.2986768946394507,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,128,0.499498727311373,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,127,1.0988824384380813,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,126,0.9990055446743669,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,125,1.1988120502175523,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,124,1.0988738014881427,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,123,0.9989942186387853,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,122,0.6992893074677128,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,121,0.4995306491052964,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,120,0.8991347366481941,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,119,0.29970084249561396,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,118,0.09990429271732153,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,117,0.09989814890523828,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,116,0.09989891505589754,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,115,0.1997991720844291,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,114,0.19979645960515813,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,113,0.39958102288709757,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,112,0.19981312110150887,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,111,0.19980207499470817,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,110,0.09990499709107929,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,109,0.0,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,1,108,0.0,154,2.0,135,1.7983369375911882,3.1666666666666665,6.0
noise_scan_raw,gaussian,3,2,170,4868.012447859719,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,169,11275.737983331734,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,168,26143.559873550064,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,167,47609.36674943225,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,166,67894.37573226824,154,2.0,134,1.3986211208827586,4.0,5.0
