Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
37.5;194;206;171;41;3.986296660108134;3.309013246982966;0.793389141089483;51.67703700065613
37.5;193;193;168;40;3.7446160468640692;3.259562154783231;0.7760862273293407;51.54066467285156
37.5;192;187;154;37;3.6156108974160635;2.9775619155191113;0.7153882524299163;51.72016716003418
37.5;191;166;197;20;3.205590923566882;3.804225373148649;0.3862157739237207;51.78452396392822
37.5;190;158;168;27;3.058230134146187;3.251789003395946;0.5226089469743485;51.66386866569519
37.5;189;141;161;22;2.728392011426976;3.115397970494632;0.4257065549744218;51.678790807724
37.5;188;128;152;15;2.4728038763100506;2.9364546031181855;0.2897817042550841;51.763102293014526
37.5;187;103;117;10;1.9898625522686701;2.260329306945965;0.1931905390552107;51.76236915588379
37.5;186;105;122;14;2.0300434893435697;2.3587171971420524;0.2706724652458093;51.72302985191345
37.5;185;75;96;5;1.4488163178862528;1.8544848868944035;0.09658775452575018;51.76639652252197
37.5;184;77;94;8;1.4878323407852774;1.8163148056339748;0.15457998345821064;51.753143072128296
37.5;183;59;75;8;1.139533952577713;1.448560109208957;0.15451307831562208;51.77555251121521
37.5;182;42;52;5;0.8120277453035191;1.0053676846614998;0.09666996967899037;51.722370624542236
37.5;181;51;65;3;0.9871895942969947;1.2581828162608755;0.058069976135117336;51.66180872917175
37.5;180;39;51;4;0.7539526200708561;0.9859380416311194;0.07732847385342113;51.72738838195801
37.5;179;22;29;0;0.42605985650781886;0.5616243563057612;0.0;51.635937213897705
37.5;178;19;28;1;0.36734041885204144;0.5413437751503769;0.019333706255370602;51.723140239715576
37.5;177;11;18;0;0.21273751154308074;0.3481159279795866;0.0;51.706912994384766
37.5;176;19;23;2;0.36722074767851065;0.4445303787687234;0.038654815545106386;51.7399959564209
37.5;175;3;6;0;0.05799114058038426;0.11598228116076852;0.0;51.73203992843628
37.5;174;8;10;0;0.15463677140791202;0.19329596425989004;0.0;51.734137535095215
