Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
35.5;255;100;195;671;1.9310458320259587;3.7655393724506196;12.957317532894184;51.785409927368164
35.5;254;153;257;650;2.9607651956748153;4.973311472473383;12.578414229991047;51.675830364227295
35.5;253;178;296;745;3.4439060802679378;5.726944942468031;14.414101291009064;51.685497760772705
35.5;252;223;373;678;4.3182923593858655;7.2229733186140255;13.129157935711286;51.64078330993652
35.5;251;327;489;811;6.3260860980127775;9.460110403450301;15.689467356233525;51.69072866439819
35.5;250;366;535;792;7.078239021911905;10.346606220554287;15.316845096596253;51.70777630805969
35.5;249;520;705;913;10.07700727442342;13.662096400900982;17.69289931067035;51.602622270584106
35.5;248;560;741;961;10.830376238058932;14.330908557860122;18.585699222811844;51.70642161369324
35.5;247;689;850;942;13.323328769596896;16.436617495148568;18.215639624035234;51.71380305290222
35.5;246;794;929;834;15.204029833501343;17.789097878240238;15.969975920831386;52.22299671173096
35.5;245;1055;1154;1029;20.416295929408836;22.332137917097437;19.913145508399708;51.674407720565796
35.5;244;1141;1111;1376;22.08584994503275;21.505152751035393;26.634644631345363;51.66203713417053
35.5;243;1388;1262;16178;26.870359213971227;24.431119112414763;313.1906854204802;51.655431509017944
35.5;242;1572;1312;131721;30.419174441420413;25.388013274264363;2548.8830003806224;51.67793107032776
35.5;241;1677;1301;702759;32.44081559838342;25.167263621643908;13594.558812823097;51.694138050079346
35.5;240;1779;1258;2763199;34.39270553730322;24.320417968480864;53419.83673297961;51.72608470916748
35.5;239;1710;1165;7418093;33.06238498047784;22.524958188454196;143426.81086958348;51.72040677070618
35.5;238;1792;1377;13842595;34.665583740867184;26.637560720521268;267779.9308947597;51.69392251968384
35.5;237;1807;4014;16530209;34.93133627549742;77.5951210901199;319547.47608370445;51.73005652427673
35.5;236;2075;36455;14569567;40.17351848341587;705.7954777411688;282077.47911800764;51.65094017982483
35.5;235;2307;505223;7099999;44.70361474477891;9789.897855310548;137579.37580594516;51.60656499862671
