Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
38.0;194;97;67;10;1.8753991407341486;1.2953787879297727;0.1933401176014586;51.722322940826416
38.0;193;88;61;3;1.6986174514181571;1.1774507333694044;0.057907413116528084;51.806838512420654
38.0;192;78;60;4;1.508677295451971;1.1605209965015162;0.07736806643343441;51.70091724395752
38.0;191;68;87;1;1.3134542544208851;1.6804488255090735;0.019315503741483605;51.77188301086426
38.0;190;53;70;5;1.0265569395586818;1.3558299201718438;0.09684499429798885;51.628894567489624
38.0;189;43;61;4;0.8324358164456195;1.180897321004251;0.07743588990191809;51.65563416481018
38.0;188;47;61;1;0.9097127476319028;1.180691012883959;0.019355590375146867;51.66466021537781
38.0;187;36;45;2;0.6968523909545364;0.8710654886931706;0.03871402171969647;51.660868883132935
38.0;186;26;36;1;0.5035219789393431;0.6971842785313982;0.019366229959205505;51.63627624511719
38.0;185;20;25;0;0.38687221509838515;0.48359026887298145;0.0;51.696656465530396
38.0;184;14;26;2;0.2715275496722274;0.5042654493912795;0.03878964995317534;51.56014561653137
38.0;183;14;17;1;0.2711872359633496;0.3292987865269245;0.019370516854524972;51.62484860420227
38.0;182;4;6;0;0.07743617261295305;0.11615425891942958;0.0;51.65544557571411
38.0;181;6;10;0;0.11600978872052345;0.19334964786753908;0.0;51.71977353096008
