Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
33.0;255;1106;862;759;21.424777834500187;16.69815415310955;14.70289907448973;51.622472286224365
33.0;254;1120;921;756;21.645768387998007;17.79977918334479;14.610893661898654;51.7422149181366
33.0;253;1098;848;732;21.1935516964896;16.368061783809818;14.1290344643264;51.80821108818054
33.0;252;1102;853;738;21.331109172881856;16.5112850494267;14.285261859879137;51.66163611412048
33.0;251;1108;873;774;21.446012345702428;16.89744474530525;14.981239671095379;51.66461634635925
33.0;250;1132;879;767;21.867131244418484;16.979866045798452;14.816333625855986;51.76719284057617
33.0;249;1152;911;809;22.30308153514333;17.637245901489216;15.662493890565067;51.65205526351929
33.0;248;1093;851;765;21.128368560713437;16.450358321287407;14.787924930416999;51.731395959854126
33.0;247;1277;1025;886;24.70324181084;19.828365588184028;17.13944576695712;51.69362020492554
33.0;246;1249;998;856;24.12840230538585;19.27954003264618;16.536358985916966;51.76472043991089
33.0;245;1352;1018;903;26.214324139391127;19.738300276553378;17.508531581264933;51.57485628128052
33.0;244;1253;981;1116;24.245682731734288;18.982453918460763;21.59471821916637;51.67930364608765
33.0;243;1345;991;9200;26.07629053810109;19.213088418779318;178.3657047959331;51.57942223548889
33.0;242;1406;1068;75084;27.19201594919278;20.655101730965782;1452.1232756253135;51.70635390281677
33.0;241;1341;1026;413112;25.954189173394095;19.857567555482728;7995.5160311701575;51.667959690093994
33.0;240;1534;1187;1891134;29.689206239259597;22.973329730118085;36601.217309045605;51.668609380722046
33.0;239;1327;976;5455933;25.64894584298879;18.864635375099517;105455.1092991525;51.737019062042236
33.0;238;1655;1178;11757460;32.0118414388731;22.78546780362085;227418.69803256367;51.69961881637573
33.0;237;1665;1934;16411825;32.21011170640143;37.41402765175997;317493.523457004;51.69184184074402
33.0;236;1842;14776;16437140;35.221942793203084;282.5404053813077;314304.01995867;52.29694485664368
33.0;235;2105;296731;8889070;40.665790311963235;5732.446852759697;171724.96754791593;51.763410568237305
33.0;234;4425;1475599;3780095;85.48720059395467;28507.305697003147;73028.18972411414;51.76213479042053
33.0;233;25437;4375089;1344802;492.55603316503453;84718.18542217942;26040.42687865726;51.642855405807495
