Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
36.5;255;0;5;156;0.0;0.09665271256893784;3.0155646321508605;51.731605529785156
36.5;254;5;12;206;0.09679213006771095;0.2323011121625063;3.987835758789691;51.657092332839966
36.5;253;9;19;334;0.1738813049969573;0.3670827549935765;6.452928429887082;51.759445905685425
36.5;252;12;26;333;0.23244288195315013;0.5036262442318252;6.450289974199916;51.62558603286743
36.5;251;33;73;531;0.6382203831022879;1.4118208474686975;10.269546164464087;51.7062771320343
36.5;250;32;78;590;0.619396245034755;1.5097783472722153;11.420118267828295;51.66321277618408
36.5;249;48;121;737;0.9279984285203207;2.339329371894975;14.248642537905758;51.72422552108765
36.5;248;58;145;843;1.120789243222903;2.801973108057257;16.290091931670812;51.749247550964355
36.5;247;101;212;1042;1.9551040416755876;4.103782740942817;20.170479321049132;51.65965485572815
36.5;246;111;235;966;2.145422953404185;4.542111658107959;18.670978135031014;51.73804998397827
36.5;245;148;324;1121;2.8624224900918414;6.266384370201058;21.680916293195637;51.70445680618286
36.5;244;229;444;1631;4.433608912273135;8.596167498031756;31.577363038940973;51.65092468261719
36.5;243;313;591;15778;6.048996052791361;11.421586796165158;304.92351348543804;51.744123697280884
36.5;242;437;800;133723;8.441819900980052;15.454132541839911;2583.216207365573;51.76608896255493
36.5;241;644;1011;694505;12.465567975909408;19.56939320441679;13443.166594889695;51.662307024002075
36.5;240;859;1199;2613323;16.597676594306318;23.16718770264642;50494.86611229612;51.754231691360474
36.5;239;873;1247;7129390;16.89759391710367;24.136654770479126;137994.88785413487;51.66416025161743
36.5;238;1177;1567;12953212;22.779482846098606;30.327484808697125;250694.53743065303;51.66930294036865
36.5;237;1370;3938;16402015;26.51793784165165;76.22455417549212;317480.01039988175;51.66314244270325
36.5;236;1659;36375;14613743;32.12031281172255;704.2654481774609;282940.32339368336;51.64955925941467
36.5;235;2396;499102;7402562;46.302481006187314;9645.100532199542;143053.83405764773;51.746687173843384
36.5;234;6989;2187736;2948220;135.0877803616692;42285.93507759575;56985.04733407932;51.736729860305786
36.5;233;43444;5769897;1052015;839.6574115366869;111516.82119172487;20332.662549437613;51.74014949798584
36.5;232;480027;12562042;292669;9290.93929727793;243138.76026110162;5664.618684355326;51.66614317893982
36.5;231;4650994;805742;71074;89841.02801773578;15564.133085758971;1372.9024860777185;51.76915383338928
36.5;230;12685799;15392629;23006;245275.36921806948;297610.95546380355;444.8127504015243;51.72063970565796
36.5;229;1246158;10461580;6052;24071.691763442403;202083.4670391666;116.90482150124897;51.768609046936035
36.5;228;1585317;5010743;809;30705.19337723298;97050.51594010316;15.669106836160516;51.63025617599487
36.5;227;8920031;659345;378;172403.83874573035;12743.633857080045;7.305877193239135;51.73916697502136
36.5;226;2828687;76992;381;54624.02881597601;1486.7722114888022;7.357390541578782;51.78466439247131
36.5;225;847910;9320;386;16398.616767135;180.24921072955647;7.465257010902231;51.70619034767151
36.5;224;170596;1045;367;3299.0764342640823;20.208767343935182;7.097241737056661;51.71022963523865
36.5;223;42097;2767;384;815.6247989891012;53.61032422269623;7.4399582585888515;51.61319279670715
36.5;222;9310;948;383;179.94059831407387;18.322630204268748;7.402497223876509;51.739296674728394
36.5;221;2577;663;388;49.84387801471582;12.823628685974617;7.504627345638237;51.70143461227417
36.5;220;998;567;382;19.28217467232124;10.954902844895935;7.380551828483681;51.75764751434326
36.5;219;561;420;338;10.84291933643471;8.11769362086021;6.532810580597026;51.73883366584778
36.5;218;523;427;362;10.11484160261676;8.258197637318082;7.001094952480434;51.70619773864746
36.5;217;479;419;358;9.271521394489007;8.110161720857816;6.929446052666105;51.66358137130737
36.5;216;444;385;348;8.586717180325088;7.445689446903511;6.730129681876421;51.707770347595215
36.5;215;449;431;392;8.680461390220945;8.332469619566208;7.5784874498142765;51.72536110877991
36.5;214;390;385;363;7.538088664503824;7.44144650213839;7.016220987730482;51.737252950668335
36.5;213;410;397;372;7.935644508302949;7.684026511698221;7.200145748996822;51.66562080383301
36.5;212;385;370;347;7.455335472890172;7.164867857063283;6.719484179462051;51.64086866378784
36.5;211;410;412;395;7.925963224479771;7.964626459721136;7.635988960169536;51.72872853279114
36.5;210;377;371;354;7.297592218511219;7.1814501672882285;6.852381022156423;51.66087508201599
36.5;209;387;382;348;7.48910067175826;7.392342265146396;6.7343851001857225;51.67509651184082
36.5;208;375;372;342;7.248782293991669;7.190792035639736;6.610889452120402;51.732826948165894
36.5;207;377;378;338;7.291369861715001;7.310710365326977;6.537090220847932;51.7049617767334
36.5;206;341;339;310;6.589664189793991;6.5510151329623545;5.990603808903629;51.74770522117615
36.5;205;354;352;314;6.855613371496915;6.816881092561904;6.080967792796699;51.63651752471924
36.5;204;372;368;328;7.191268982935667;7.113943510000875;6.340688780652954;51.72939586639404
36.5;203;382;377;336;7.394250657492064;7.2974672719227955;6.503843510254799;51.66175961494446
36.5;202;376;377;333;7.272001392262421;7.291341821497161;6.44036293516858;51.70516061782837
36.5;201;404;403;343;7.812510209694698;7.793172313136048;6.632898519617033;51.71193242073059
36.5;200;378;379;308;7.320744110056369;7.340111157966571;5.965050756342227;51.634095430374146
36.5;199;410;411;351;7.931818042502089;7.951163940166729;6.790410080288374;51.690545320510864
36.5;198;380;381;318;7.357167976834697;7.376528945194789;6.156787938509036;51.65030908584595
36.5;197;322;319;253;6.2233261084372336;6.165344809290303;4.889756228057826;51.74082064628601
36.5;196;371;366;284;7.18030138621646;7.083531825755322;5.496511034192654;51.669140338897705
36.5;195;382;374;270;7.382179811618934;7.227579187291836;5.217771071039561;51.74623346328735
36.5;194;372;365;282;7.186342318691436;7.0511154471031565;5.447711112556411;51.764859437942505
36.5;193;391;380;272;7.567033742164783;7.354150439955545;5.264023472810284;51.671502113342285
36.5;192;322;314;214;6.228785404501527;6.074032972091551;4.139627566966853;51.69547176361084
36.5;191;348;361;213;6.7202458021950235;6.971289467219551;4.113253896171092;51.783820152282715
36.5;190;323;331;201;6.256582024865851;6.411543808763457;3.8934148204273558;51.62563180923462
36.5;189;319;330;196;6.169277463104762;6.382011168729064;3.7905278456693834;51.70783805847168
36.5;188;315;330;161;6.09550749399979;6.385769755618828;3.115481608044337;51.67740345001221
36.5;187;286;298;132;5.5290928637879775;5.761082774156704;2.55188901405599;51.72638750076294
36.5;186;302;325;156;5.840095031253513;6.284870480653615;3.016737830713735;51.71148729324341
36.5;185;277;296;123;5.363911507419658;5.731833235365411;2.381809080911978;51.64141869544983
36.5;184;278;289;102;5.386118642614221;5.59923844501982;1.9762018041246423;51.6141619682312
36.5;183;234;256;96;4.522312609606109;4.947487299398136;1.8553077372743012;51.74343752861023
36.5;182;246;254;94;4.748365372833754;4.902783758942169;1.8144160367738735;51.80730223655701
36.5;181;224;244;84;4.335422765856706;4.72251408423677;1.625783537196265;51.6673948764801
36.5;180;220;234;70;4.260787448730063;4.531928468194704;1.3557050973232019;51.63364815711975
36.5;179;217;233;84;4.195258895056888;4.504586739853709;1.6239711851833114;51.72505569458008
36.5;178;164;178;48;3.1748578140960033;3.445882261640784;0.9292266772963912;51.65585660934448
36.5;177;190;201;53;3.671376696742092;3.8839300844482127;1.0241208680385836;51.75170397758484
36.5;176;145;163;52;2.8037959907604484;3.1518534240962284;1.0054992518589194;51.71560287475586
36.5;175;143;149;33;2.7371378353322635;2.851982779472079;0.631647192768984;52.24435472488403
36.5;174;113;121;25;2.184742372174152;2.3394143985227642;0.4833500823394141;51.72234559059143
36.5;173;121;130;28;2.3397027586754517;2.5137302365934606;0.5414188201893608;51.71597099304199
36.5;172;100;103;21;1.9324900497798052;1.9904647512731992;0.40582291045375907;51.74670886993408
36.5;171;78;87;15;1.508103032334976;1.6821149206813195;0.29001981391057235;51.72060418128967
36.5;170;69;80;16;1.3342675501376522;1.546976869724814;0.3093953739449628;51.71376609802246
36.5;169;36;44;10;0.6975455410049407;0.8525556612282609;0.1937626502791502;51.6095335483551
36.5;168;39;44;9;0.7536015513099091;0.8502171348111796;0.17390805030228673;51.75148582458496
36.5;167;29;33;3;0.5607656379705488;0.6381126225182107;0.05801023841074642;51.71500897407532
36.5;166;23;33;4;0.444984645447641;0.6384562304248762;0.07738863399089409;51.68717670440674
36.5;165;23;29;5;0.4442843114947758;0.560184566667326;0.09658354597712518;51.76865220069885
36.5;164;17;18;4;0.3259947464874587;0.34517090804554446;0.07670464623234322;52.14807963371277
36.5;163;15;19;3;0.2895786552540595;0.36679962998847543;0.05791573105081191;51.79939794540405
36.5;162;6;14;0;0.11612827273735588;0.2709659697204971;0.0;51.66700458526611
36.5;161;5;9;1;0.0967245710289083;0.17410422785203494;0.01934491420578166;51.69317317008972
36.5;160;12;17;3;0.23214068462203694;0.32886596988121897;0.058035171155509234;51.69279146194458
36.5;159;4;10;1;0.07741429237976961;0.19353573094942403;0.019353573094942404;51.670045375823975
36.5;158;6;8;0;0.11596983329166882;0.15462644438889175;0.0;51.737592697143555
36.5;157;3;3;1;0.05803963625189797;0.05803963625189797;0.019346545417299323;51.688814640045166
