Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
32.5;255;1051;839;754;20.166314188035003;16.098513419373326;14.467555564013693;52.11661338806152
32.5;254;1066;842;782;20.651432005999137;16.311919089166295;15.149549557871786;51.618696451187134
32.5;253;1029;839;731;19.899346131228715;16.225025659961997;14.136464549978806;51.71024179458618
32.5;252;1011;800;716;19.547395379675827;15.4677708246693;13.843654888079023;51.72044563293457
32.5;251;1157;870;765;22.38974932449443;16.835852992489333;14.803939700292343;51.67543339729309
32.5;250;1195;913;860;23.09053203855235;17.64155292987305;16.617454019376584;51.75281357765198
32.5;249;1130;874;804;21.873397135755454;16.91800805013298;15.563018847033083;51.66092824935913
32.5;248;1167;873;841;22.609121220364823;16.91325006459168;16.293291299337458;51.61633610725403
32.5;247;1389;1082;962;26.890595011244763;20.947173363691025;18.62401180764396;51.65374732017517
32.5;246;1356;1088;974;26.220311413682193;21.03812597203999;18.83376350805786;51.715632915496826
32.5;245;1384;1063;1050;26.79918374932542;20.58347711382436;20.331750676872606;51.64336395263672
32.5;244;1387;1052;1354;26.794282262404227;20.322700028874728;26.15678311701177;51.76477527618408
32.5;243;1304;984;10160;25.249274906036185;19.05313382480031;196.72747932923897;51.645047426223755
32.5;242;1367;1074;92261;26.43799152894376;20.77132619026013;1784.342016424199;51.705894470214844
32.5;241;1449;1072;494860;28.02593094697704;20.7341600932777;9571.367969924817;51.70211839675903
32.5;240;1568;1217;2307769;30.3023967182671;23.519143371257055;44598.80852813683;51.74508190155029
32.5;239;1421;1079;6664623;27.486842413950637;20.871430657742955;128915.86358155591;51.69746232032776
32.5;238;1634;1279;12218537;31.623583908738823;24.753099032605235;236471.19342810888;51.67029786109924
32.5;237;1780;2332;16510157;34.50910091853833;45.21079963035471;320084.6483673663;51.58059620857239
32.5;236;1844;19785;15910471;35.73186108064592;383.3811667465182;308303.0040670529;51.6066038608551
32.5;235;2242;313497;8812296;43.42333249543257;6071.848558126951;170677.6357074801;51.63122844696045
32.5;234;4116;1554408;3763110;79.72921417358722;30109.749354989643;72893.53817997275;51.62474060058594
32.5;233;25752;4831524;1311951;497.8972351737136;93414.19855838154;25365.671620976573;51.721516370773315
32.5;232;319048;11697560;381784;6174.969212544541;226398.7640163628;7389.184216300071;51.66794991493225
32.5;231;3656696;1035537;88505;70879.21286823087;20072.231176977577;1715.528098289487;51.59052777290344
32.5;230;12292429;375711;24025;237983.94962553502;7273.842110274494;465.12893340717926;51.652344703674316
32.5;229;2014430;11800506;6263;38953.067632406135;228186.58792542526;121.10773895432438;51.71428394317627
32.5;228;2695512;6330591;1036;52147.32131077199;122471.48703625929;20.042435306524244;51.69032526016235
32.5;227;9312362;815202;479;180198.44915929908;15774.53025897822;9.268868322269288;51.67836928367615
32.5;226;3030971;107757;482;58667.33419031137;2085.739497456552;9.329569659270932;51.6636905670166
32.5;225;919054;13228;468;17778.153670998625;255.8820447546823;9.052978299455043;51.69569444656372
32.5;224;231709;1574;446;4488.411249387926;30.489792397086845;8.639420209085598;51.62383460998535
32.5;223;54451;4507;507;1052.084618443039;87.08279692425808;9.796090091102473;51.75534272193909
32.5;222;10773;1043;499;208.40552420395272;20.17701306458022;9.653240191012012;51.692487716674805
32.5;221;2581;594;496;49.90050378057844;11.484269370656177;9.5895582623661;51.72292470932007
32.5;220;819;488;478;15.84193464010185;9.439394510829919;9.24596429544406;51.69823122024536
32.5;219;556;518;509;10.754522281754127;10.019500974727766;9.845416980958364;51.69918155670166
32.5;218;517;513;511;10.006228437250906;9.9288108091097;9.890101995039096;51.667819023132324
32.5;217;504;500;494;9.743963961871874;9.66663091455543;9.550631343580765;51.724329233169556
32.5;216;491;491;492;9.484936933997107;9.484936933997107;9.504254524494046;51.76629042625427
32.5;215;489;484;484;9.446886169432345;9.35029224131954;9.35029224131954;51.76308798789978
32.5;214;494;497;495;9.55619902083174;9.61423261812424;9.575543553262573;51.6941933631897
