Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
37.0;255;0;0;50;0.0;0.0;0.9654014162098198;51.791927337646484
37.0;254;0;0;56;0.0;0.0;1.0818691714137953;51.76226615905762
37.0;253;1;2;79;0.019331935712025513;0.038663871424051026;1.5272229212500157;51.727877378463745
37.0;252;2;8;136;0.03867923580017472;0.15471694320069887;2.630188034411881;51.707329750061035
37.0;251;3;10;191;0.058062756251347554;0.19354252083782517;3.696662148002461;51.668232679367065
37.0;250;2;12;312;0.03837199042601318;0.23023194255607904;5.9860305064580555;52.12135148048401
37.0;249;4;14;353;0.0772887060076548;0.2705104710267918;6.820728305175536;51.75400400161743
37.0;248;10;32;518;0.19359520934126573;0.6195046698920503;10.028231843877565;51.654170751571655
37.0;247;20;46;713;0.386999040609044;0.8900977934008012;13.796515797712418;51.67971467971802
37.0;246;21;72;804;0.40559264134379147;1.3906033417501422;15.528403982876586;51.776087284088135
37.0;245;28;91;1047;0.5417012952614678;1.7605292095997704;20.255759147812743;51.689003229141235
37.0;244;64;173;1599;1.2385412737716608;3.347931880664021;30.94417963688884;51.673691749572754
37.0;243;101;254;14161;1.9555705779590458;4.917969572293046;274.1864846978024;51.64733052253723
37.0;242;153;343;104007;2.956549185815569;6.628080854475425;2009.8157592752932;51.74951958656311
37.0;241;208;519;570142;4.019646309553161;10.029790551240819;11018.121087602201;51.74584627151489
37.0;240;285;666;2552871;5.508893675246639;12.87341469373425;49345.59616007215;51.73452544212341
37.0;239;488;1077;6811835;9.432466563498899;20.817144444443265;131664.76613436788;51.73620247840881
37.0;238;580;1341;13288629;11.23876505821587;25.984799901840486;257496.17116688637;51.60709357261658
37.0;237;667;3819;16618347;12.76661734556598;73.09701895459742;318081.07505972165;52.24563264846802
37.0;236;878;32093;14867155;17.009121618742686;621.7240775743838;288015.0882912282;51.61936163902283
37.0;235;1694;460280;7738964;32.79222288937042;8910.037987909927;149809.8184302324;51.65859007835388
37.0;234;5360;1995479;3307430;103.5652152818398;38556.38287787134;63905.7276081372;51.75482892990112
37.0;233;40017;5610647;1194952;773.1372232492786;108398.93150940587;23086.734917564332;51.75924634933472
37.0;232;439941;12274245;346497;8493.313830672565;236961.3534986818;6689.323710194211;51.7985098361969
37.0;231;4310732;797552;81596;83308.43622659458;15413.347415100952;1576.9097133259993;51.74424338340759
37.0;230;12401299;16035271;25051;240262.8291972384;310667.42100197973;485.33819999179275;51.615553855895996
37.0;229;1331198;10841408;6805;25758.756836654837;209781.85997797805;131.6771361386031;51.67943501472473
37.0;228;1720593;5282233;818;33314.3257746405;102275.22196100798;15.838213036816915;51.64724063873291
37.0;227;8541914;584194;355;164828.24617051598;11272.844990401263;6.850224363126715;51.8231201171875
37.0;226;3074518;91471;366;59483.573927585196;1769.7154450649323;7.081106065242156;51.686840534210205
37.0;225;830656;10204;368;16056.866097315466;197.24682859933236;7.113566535138603;51.73213720321655
