Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
34.5;255;490;618;672;9.491634353708674;11.971081695085633;13.017098542229038;51.62440752983093
34.5;254;609;693;698;11.790728770739582;13.417036187393316;13.513840200289373;51.65075135231018
34.5;253;834;910;837;16.122773522828027;17.59199509085552;16.180769111039638;51.72807264328003
34.5;252;816;801;734;15.783457558361023;15.49332047089115;14.197374813525725;51.69969868659973
34.5;251;918;820;767;17.758693080249085;15.862884886497005;14.837600863345369;51.6929931640625
34.5;250;1043;928;824;20.17901715453915;17.95410155264845;15.94200396485164;51.68735384941101
34.5;249;1044;874;793;20.16425394371722;16.88080263104296;15.316334652651106;51.774789333343506
34.5;248;1071;856;783;20.708257717829284;16.55113782115954;15.139650600429814;51.71849870681763
34.5;247;1279;980;835;24.741466757635564;18.957496030088233;16.152560392983343;51.69459080696106
34.5;246;1316;1021;859;25.414516125341372;19.717493133718495;16.588958473912033;51.78143048286438
34.5;245;1412;1027;944;27.32398718334086;19.873749884767044;18.26759483078879;51.67620635032654
34.5;244;1481;1054;1300;28.622874135842192;20.370364172300928;25.124737593919548;51.74183392524719
34.5;243;1335;974;12990;25.779514792468213;18.808425024617257;250.84336865480307;51.785303592681885
34.5;242;1495;1110;118271;28.915038883825922;21.46869107762326;2287.498704902325;51.70319867134094
34.5;241;1615;1187;648868;31.235318058429726;22.957475254090454;12549.59650646265;51.70429182052612
34.5;240;1550;1117;2666968;29.98104404905967;21.60569432438687;51586.1194099565;51.69933366775513
34.5;239;1544;1076;7142625;29.883563957947032;20.825592499191064;138242.93459529238;51.667197465896606
34.5;238;1529;1177;13557037;29.55246713017747;22.749021459920787;262030.01329306723;51.73848915100098
34.5;237;1635;3085;16649838;31.628301042683425;59.677864658518885;322083.23460300313;51.69420886039734
34.5;236;1865;33407;14922037;36.1196254081276;646.9964214527178;288996.45403014484;51.6339795589447
34.5;235;2018;456704;7654513;39.0187575591274;8830.536497662893;148002.76857293802;51.71871495246887
34.5;234;5514;2046961;2964938;106.79313354932022;39644.79133900073;57423.83384103271;51.63253307342529
34.5;233;35801;5383196;1122941;691.9279314339394;104041.3304875131;21703.143578457566;51.74093770980835
34.5;232;387975;12321375;323699;7509.82923909596;238498.41417840318;6265.6723110152025;51.66229319572449
34.5;231;4299878;1080741;71578;83344.1412476654;20947.90376753553;1387.38981483321;51.5918447971344
34.5;230;13237262;16155155;21245;256243.73315184942;312727.6038539364;411.25559883992935;51.65887117385864
34.5;229;1607325;10954116;5964;31128.07464754245;212141.62695524495;115.50111968515589;51.635863065719604
34.5;228;2085796;5450913;767;40311.12379865275;105347.03717846119;14.82342086837191;51.74244236946106
34.5;227;8738476;658799;456;169227.59294993704;12758.170762021382;8.830805552955834;51.637418270111084
34.5;226;2704815;72114;438;52291.65527118027;1394.1657482030728;8.467767669425434;51.72555708885193
34.5;225;886624;9792;466;17148.8040848601;189.39380120428737;9.013226241952403;51.70179772377014
34.5;224;210666;1156;447;4075.2811678991557;22.362531353381296;8.647103386644844;51.69361114501953
34.5;223;51817;2680;415;1003.3461083646804;51.8935401589699;8.035753420138995;51.644192934036255
34.5;222;10565;798;435;204.28124916386477;15.429856775462762;8.411012152037973;51.71791362762451
34.5;221;2605;555;478;50.34759425240087;10.726646760108439;9.238445317715016;51.740307331085205
34.5;220;735;437;420;14.222688349869744;8.456210624344324;8.127250485639854;51.67799377441406
34.5;219;445;418;413;8.607174329696049;8.084941280478535;7.988231456549366;51.70105576515198
34.5;218;448;437;429;8.66932004109826;8.456457272232008;8.301647985783823;51.67648649215698
34.5;217;420;418;413;8.13305167624599;8.094322858740057;7.997500814975225;51.64113259315491
34.5;216;455;454;451;8.811680118272141;8.792313788341874;8.734214798551069;51.63600969314575
34.5;215;430;432;434;8.323355832482838;8.36206911542462;8.400782398366399;51.66185474395752
34.5;214;463;466;464;8.971524491100839;9.029655319336914;8.990901433846197;51.607728481292725
34.5;213;441;440;435;8.518743689741456;8.499426810626396;8.402842415051097;51.76819682121277
34.5;212;428;429;427;8.278409716947902;8.297751795725818;8.259067638169986;51.700751066207886
34.5;211;466;468;460;9.016278220539453;9.054974693588978;8.900188801390875;51.68429684638977
34.5;210;413;416;406;8.00615420736766;8.064310291198417;7.870456678429225;51.58531665802002
34.5;209;465;463;446;8.990347627300785;8.951679465462933;8.623000089841184;51.72213792800903
34.5;208;452;454;446;8.735505997841155;8.774158679247531;8.619547953622025;51.74285268783569
34.5;207;423;427;423;8.177791608161291;8.255122970886221;8.177791608161291;51.72545599937439
34.5;206;473;471;469;9.165149534482538;9.126396259495296;9.087642984508054;51.60854148864746
34.5;205;440;435;435;8.502615591699065;8.405994959975212;8.405994959975212;51.74878191947937
34.5;204;436;433;435;8.435536631561876;8.377493948317184;8.416189070480312;51.68610119819641
34.5;203;441;444;444;8.52413392037684;8.582121225957636;8.582121225957636;51.73546123504639
34.5;202;447;445;443;8.652229310086044;8.61351687469416;8.574804439302277;51.66298580169678
34.5;201;456;452;448;8.833305092905588;8.75581996051168;8.678334828117771;51.622806549072266
34.5;200;459;456;446;8.878007690380615;8.81998149632584;8.626560849476588;51.700788736343384
34.5;199;462;461;457;8.936345143741825;8.917002405335456;8.839631451709986;51.69898796081543
34.5;198;422;420;408;8.154041988051189;8.115397239292653;7.883528746741434;51.75347399711609
34.5;197;429;431;431;8.295180866776118;8.3338530386492;8.3338530386492;51.716774702072144
34.5;196;449;447;438;8.671858677532438;8.633231244670377;8.459407796791108;51.776674032211304
34.5;195;455;458;453;8.796149618902856;8.85414620979672;8.757485224973612;51.72717833518982
34.5;194;403;397;390;7.794966881301842;7.678912783813477;7.543516336743718;51.70002722740173
34.5;193;464;461;457;8.993115493877825;8.934970350598443;8.8574434928926;51.59502291679382
34.5;192;417;416;414;8.068182809129684;8.048834648915944;8.010138328488464;51.6845006942749
34.5;191;421;422;425;8.139256746292213;8.158589897708584;8.216589351957698;51.72462463378906
34.5;190;463;461;448;8.93844725855257;8.899836255275885;8.648864733977433;51.79870581626892
34.5;189;435;434;430;8.405502441571748;8.386179447453191;8.308887470978968;51.751814126968384
34.5;188;417;422;415;8.06707973773368;8.16380731252665;8.028388707816493;51.69156789779663
34.5;187;448;451;444;8.682699000116047;8.740842073777538;8.605174901900725;51.59685945510864
34.5;186;403;407;401;7.786052972619847;7.863333895425006;7.7474125112172665;51.75921630859375
34.5;185;420;424;424;8.125698622067231;8.203086227991681;8.203086227991681;51.68786334991455
34.5;184;398;399;398;7.710816318700766;7.730190229049261;7.710816318700766;51.615806102752686
34.5;183;420;419;420;8.118296633578822;8.098967355879825;8.118296633578822;51.73499059677124
34.5;182;451;455;445;8.733086998403007;8.810542315462014;8.616904022814497;51.642678022384644
34.5;181;393;394;386;7.617974829315987;7.63735898918702;7.482285710218756;51.58851385116577
34.5;180;417;415;412;8.07689893182377;8.038160807450513;7.98005362089063;51.62872576713562
34.5;179;442;444;439;8.55428984689346;8.592997040770806;8.496229056077441;51.669981718063354
34.5;178;416;416;413;8.055154612249156;8.055154612249156;7.997064554949283;51.64394974708557
34.5;177;429;428;418;8.300672379513461;8.281323492847928;8.087834626192603;51.682560205459595
34.5;176;434;433;430;8.387221905290472;8.367896509195333;8.309920320909916;51.7453818321228
34.5;175;366;365;355;7.082542859788873;7.06319164978945;6.869679549795219;51.6763551235199
34.5;174;411;412;401;7.945479850635433;7.964811918398536;7.752159173004401;51.72752404212952
34.5;173;400;403;393;7.725844818450994;7.783788654589376;7.590642534128102;51.77427315711975
34.5;172;432;436;421;8.268095946471758;8.344652390420572;8.057565725612525;52.24903082847595
34.5;171;421;427;412;8.140791816559592;8.256812602543814;7.966760637583259;51.7148711681366
34.5;170;444;447;425;8.585468974940298;8.64347890044665;8.218072780066727;51.715287923812866
34.5;169;382;384;366;7.388648095593334;7.427332117036231;7.0791759240501575;51.70093297958374
34.5;168;383;385;370;7.403113324598983;7.441771879818821;7.151832715670036;51.73499083518982
34.5;167;426;426;403;8.234968539907365;8.234968539907365;7.790357562400629;51.73061656951904
34.5;166;430;433;409;8.312617300360353;8.370612304781472;7.906652269412522;51.72859334945679
34.5;165;426;424;396;8.231994763400655;8.193346900661686;7.652276822316102;51.7493040561676
34.5;164;420;422;395;8.112479853301805;8.1511107097461;7.629594147748126;51.772085428237915
34.5;163;360;365;339;6.959342890299804;7.056000430442857;6.553381221698983;51.72902178764343
34.5;162;435;445;400;8.410158925912308;8.60349591271489;7.733479472103271;51.7231605052948
34.5;161;370;377;337;7.155816074817544;7.291196378935713;6.517594641117601;51.70619201660156
34.5;160;383;384;349;7.403090227500288;7.422419444804467;6.745896839158226;51.73515224456787
34.5;159;392;397;360;7.582896641251618;7.679617261675746;6.9638846705372;51.695284605026245
34.5;158;412;420;360;7.962873472314157;8.117492374689188;6.957850606876447;51.740116357803345
34.5;157;416;423;361;8.05639198623515;8.191956274465069;6.9912440072857915;51.63601779937744
34.5;156;363;374;319;7.016032655668563;7.2286397058403375;6.165604454981464;51.7386417388916
34.5;155;390;399;323;7.545070579529993;7.719187592903762;6.248866146636379;51.689377307891846
34.5;154;372;391;312;7.20715883389482;7.575266408744286;6.044713860685977;51.61534643173218
34.5;153;382;394;318;7.394601336493835;7.6268924779543745;6.1557152487042925;51.65930962562561
34.5;152;365;375;299;7.0583995099751675;7.251780318467638;5.7820861739248635;51.71143960952759
34.5;151;321;352;256;6.206891626242418;6.806311066782962;4.950044412205791;51.716707706451416
34.5;150;315;336;242;6.093983820497369;6.500249408530527;4.681727252572582;51.69032430648804
34.5;149;273;292;202;5.280310705806801;5.647804857492988;3.907043086347889;51.70150303840637
34.5;148;278;298;197;5.372572573269943;5.759088585735407;3.807182722784816;51.744298696517944
34.5;147;273;301;180;5.280464869248607;5.822051009684361;3.4816251885155647;51.69999361038208
34.5;146;252;277;166;4.86867606895846;5.351679647228148;3.2071437597107315;51.759450912475586
34.5;145;249;271;174;4.812157769366727;5.237328335334871;3.3627126581116884;51.74393939971924
34.5;144;197;222;121;3.808665413548564;4.2919985878567575;2.339332563651656;51.72415494918823
34.5;143;212;235;126;4.1059607868456345;4.551418796739265;2.44033518463467;51.632251501083374
34.5;142;155;175;89;3.0018528669366398;3.389188720734916;1.7236445494023287;51.6347758769989
34.5;141;157;179;96;3.035738229771926;3.4611283001858264;1.8562475799879294;51.71723914146423
34.5;140;131;146;77;2.5328313600296557;2.8228502180483184;1.4887634711624693;51.72077465057373
34.5;139;130;153;67;2.5157633177789975;2.9608599047706665;1.2965857099322526;51.674177408218384
34.5;138;113;144;59;2.1896219537965607;2.790314702183228;1.1432539404778503;51.60708212852478
34.5;137;107;133;61;2.0673506953428387;2.5696975932766124;1.1785831066907773;51.757062911987305
34.5;136;71;81;34;1.3739806768114176;1.567499081996124;0.6579625776280027;51.67467141151428
