Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
32;255;1049;838;750;20.29944335880649;16.21633320751176;14.51342470839358;51.67629384994507
32;254;1023;824;751;19.782340291221043;15.934162658813433;14.522519607729233;51.71278953552246
32;253;1025;827;746;19.803814544851537;15.978297198626558;14.41331282971634;51.75770545005798
32;252;1120;911;823;21.68619294181204;17.639394437491756;15.935479277777953;51.645763874053955
32;251;1169;946;829;22.601580080088414;18.290072502791823;16.027981083313342;51.722047567367554
32;250;1096;846;834;21.17249312974524;16.343001083726712;16.11118546551782;51.765278339385986
32;249;1014;785;765;19.632009683210825;15.198350691637573;14.811131565735979;51.650341272354126
32;248;1176;904;883;22.75895322412484;17.49497764847692;17.08856776947469;51.67197227478027
32;247;1128;919;821;21.814308559082907;17.77247301932375;15.877258268623287;51.709179639816284
32;246;1350;1056;975;26.102359488910075;20.41784564465855;18.85170407532394;51.719462394714355
32;245;1307;1034;971;25.276244016542805;19.996661295413357;18.778296052075795;51.70863199234009
32;244;1440;1085;1277;27.83393451345333;20.97209649103949;24.683287759499933;51.73540949821472
32;243;1465;1118;11264;28.343853913496957;21.630326740812013;217.92844401476432;51.68669033050537
32;242;1485;1108;96196;28.69937698690948;21.413407206394414;1859.1011909984811;51.74328351020813
32;241;1560;1188;505574;30.120423244079497;22.937860778183616;9761.604398206568;51.79210090637207
32;240;1553;1198;2154727;29.978498760019658;23.125718940440148;41593.99916141718;51.803794860839844
32;239;1635;1201;6033712;31.61057169737825;23.219753277401395;116653.87509316913;51.72320246696472
32;238;1639;1231;12395629;31.729201678242337;23.83077929586108;239965.4743561131;51.655885219573975
32;237;1825;2649;16533539;35.26791903438889;51.19162603950475;319508.77523501974;51.74674463272095
32;236;1945;23185;15181565;37.602731996206984;448.23616520928476;293505.56297069206;51.72496509552002
32;235;2268;366293;7722008;43.87430467587299;7085.912999400152;149381.71591778158;51.693126916885376
32;234;4791;1770201;3037942;92.74729219393126;34268.70160488193;58810.45592615652;51.65649461746216
32;233;29005;5026165;1049354;560.8334511534651;97184.6737809604;20290.047416021145;51.717671155929565
32;232;333744;11397546;329487;6445.578876914223;220120.1572050979;6363.363678201965;51.77874732017517
32;231;3666253;657994;81060;71023.16817627625;12746.752207493786;1570.305707862756;51.620521783828735
32;230;11908837;16769867;23363;230377.92810146138;324415.156072509;451.9601313070657;51.692612648010254
32;229;1176920;11695682;6977;22785.247963227812;226429.16635715272;135.0751750666489;51.65271854400635
32;228;2197546;6260397;1107;42524.77800955193;121145.12855551823;21.42158992647889;51.6768364906311
32;227;9390720;756817;532;181741.36027651775;14646.901521969918;10.295952138612103;51.67079186439514
32;226;3003247;91655;486;58010.22966587097;1770.3930446031923;9.387496805162309;51.770989656448364
32;225;976671;12528;551;18881.98219642557;242.20384649162264;10.652483989214884;51.725024938583374
32;224;228314;1470;521;4414.934204082837;28.42555988683029;10.07463721159087;51.71402096748352
32;223;57237;3336;504;1106.9270205601795;64.51610917044496;9.74703807611039;51.70801591873169
32;222;11669;960;541;225.44810332912257;18.547448727050963;10.452260168056844;51.75914025306702
32;221;3063;657;570;59.24695719404185;12.708211190494774;11.025388704082225;51.69885754585266
32;220;895;539;525;17.295392689901927;10.415884536153227;10.145342080668728;51.74788546562195
32;219;523;496;491;10.10010980541286;9.578689222724242;9.482129855559682;51.781615257263184
32;218;555;549;547;10.726623924314186;10.610660422429708;10.57200592180155;51.74041748046875
32;217;551;546;535;10.654890677898802;10.558203829642007;10.345492763477058;51.71334147453308
32;216;515;515;520;9.956934955832882;9.956934955832882;10.053604227248735;51.72274422645569
32;215;519;518;512;10.029964450692844;10.01063889298438;9.894685546733596;51.74494910240173
32;214;482;484;482;9.306380500300117;9.344996187023355;9.306380500300117;51.792423486709595
32;213;544;544;544;10.514698809198752;10.514698809198752;10.514698809198752;51.73709774017334
32;212;547;544;541;10.574414918427554;10.516419955438005;10.458424992448457;51.72863030433655
32;211;516;515;514;9.974136522124699;9.954806800182597;9.935477078240496;51.73380160331726
32;210;514;516;508;9.932419132970427;9.971066678234903;9.816476497176998;51.74972915649414
32;209;515;519;509;9.97962800262565;10.057139676432453;9.86336049191545;51.6051299571991
32;208;547;548;552;10.568696687986947;10.58801788851343;10.665302690619368;51.75661826133728
32;207;490;491;486;9.473317946142181;9.492651248073084;9.395984738418573;51.72422194480896
32;206;500;508;505;9.672692075686571;9.827455148897558;9.769418996443438;51.691917419433594
32;205;502;498;500;9.71722756871468;9.639799460597432;9.678513514656057;51.66082572937012
32;204;553;556;551;10.69288500136392;10.750893419092838;10.654212722877974;51.71663212776184
32;203;546;539;540;10.551838472721482;10.416558492301975;10.435884203790478;51.744537353515625
32;202;539;543;543;10.43878691141998;10.516254717812707;10.516254717812707;51.63435220718384
32;201;515;514;507;9.954656003543159;9.935326574410064;9.800020570478411;51.73458528518677
32;200;540;534;535;10.450207330289386;10.334093915508394;10.353446151305226;51.6736159324646
32;199;514;512;507;9.949026612117358;9.910314446311453;9.813534031796694;51.66334557533264
32;198;502;502;497;9.713851454810007;9.713851454810007;9.617099946295964;51.67878079414368
32;197;494;496;495;9.544278376987213;9.58291918013291;9.563598778560062;51.758758544921875
32;196;505;501;501;9.767667352867537;9.690299690666608;9.690299690666608;51.70118737220764
32;195;514;505;504;9.95587874035284;9.781554015327208;9.76218460143547;51.62778830528259
32;194;487;492;483;9.400125597256556;9.496636127002517;9.322917173459789;51.80781841278076
32;193;523;523;520;10.107461627135264;10.107461627135264;10.049483835775023;51.743951082229614
32;192;492;491;487;9.508934243144711;9.4896071410245;9.412298732543649;51.740814208984375
32;191;502;496;495;9.715902827008787;9.59977649839912;9.580422110297508;51.667869567871094
32;190;486;490;485;9.396888705594636;9.474229353377307;9.377553543648968;51.71924614906311
32;189;461;465;463;8.906763179142116;8.984045289156365;8.94540423414924;51.758421182632446
32;188;523;521;525;10.109749004147865;10.07108839610141;10.14840961219432;51.73224377632141
32;187;508;515;508;9.818496070102016;9.953790307288461;9.818496070102016;51.73908472061157
32;186;521;521;513;10.077906727855853;10.077906727855853;9.92315959959703;51.69724369049072
32;185;508;508;502;9.825911457640396;9.825911457640396;9.70985738530606;51.70003843307495
32;184;498;501;499;9.624358066344294;9.682336126984922;9.643684086557837;51.74371075630188
32;183;480;481;481;9.267869978453875;9.287178040908987;9.287178040908987;51.79183578491211
32;182;533;535;529;10.300485714234505;10.339136692524315;10.223183757654883;51.74513268470764
