Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
36.5;255;485951;5874948;745;4778.905304379714;57775.00233594538;7.326426845017063;101.68667697906494
36.5;254;5245728;1088716;748;51625.616397676116;10714.55374392503;7.361411240815714;101.61095142364502
36.5;253;1600336;208559;768;15734.50762851019;2050.552619258991;7.550977956314066;101.70867991447449
36.5;252;357710;26732;726;3515.3361978119788;262.7043337896895;7.134645605690355;101.75698137283325
36.5;251;46392;3141;735;456.508800079955;30.908219974373573;7.232582515493338;101.62345170974731
36.5;250;11234;1240;713;110.57318076609089;12.204979895847668;7.017863440112409;101.59787321090698
36.5;249;3245;976;782;31.888893620105808;9.591235800685137;7.684781143581739;101.75956678390503
36.5;248;1269;841;740;12.481019787030549;8.271503263114809;7.278136046022542;101.67438411712646
36.5;247;887;822;766;8.717359212773053;8.078544839796447;7.528181687693526;101.75099802017212
36.5;246;839;794;754;8.243751896590394;7.801595954580184;7.4085684505711065;101.7740478515625
36.5;245;838;819;792;8.243766227548418;8.056855060098036;7.791244453721178;101.65256714820862
36.5;244;782;773;745;7.68685292252293;7.598385305767551;7.323152720306371;101.73214030265808
36.5;243;733;725;706;7.200702440368704;7.122113600637531;6.935465106275996;101.79562425613403
36.5;242;819;813;788;8.044837271046429;7.985900734262206;7.74033183099461;101.80442094802856
36.5;241;785;778;764;7.719273348040345;7.650439063408139;7.512770494143725;101.69350981712341
36.5;240;778;775;758;7.646130856314818;7.616647061239053;7.44957222247639;101.75080895423889
36.5;239;758;753;739;7.447720823313976;7.3985933772499;7.261036528270486;101.77610278129578
36.5;238;800;800;786;7.868824570100346;7.868824570100346;7.73112014012359;101.66702699661255
36.5;237;742;742;712;7.294404057502537;7.294404057502537;6.9994820605684716;101.72181224822998
36.5;236;789;790;770;7.755760348024605;7.765590209048717;7.568992988566471;101.73083806037903
36.5;235;723;722;718;7.104551205640441;7.094724717112585;7.055418763001158;101.76575255393982
36.5;234;685;683;671;6.729804172299376;6.7101551090225895;6.592260729361871;101.78602266311646
36.5;233;773;766;742;7.593957610068629;7.525189559265938;7.289413385085282;101.79145574569702
36.5;232;764;755;720;7.515540330329385;7.427006478270531;7.082708164708321;101.6560308933258
36.5;231;828;830;798;8.140624634986946;8.1602879795159;7.8456744670526355;101.71209669113159
36.5;230;768;765;740;7.553458290773068;7.523952594324736;7.2780717905886325;101.67528176307678
36.5;229;778;778;740;7.6520025685857505;7.6520025685857505;7.2782543711484005;101.67273116111755
36.5;228;725;721;694;7.1268902295154035;7.087569455835318;6.822154233494745;101.72739815711975
36.5;227;793;788;740;7.796204613138139;7.747048215829576;7.275146801667368;101.71616053581238
36.5;226;722;719;680;7.1022408343723455;7.0727301383846495;6.689091090544592;101.65805649757385
36.5;225;810;799;746;7.968766343774577;7.860548529229491;7.339135422784981;101.64685034751892
36.5;224;743;736;704;7.309907362623091;7.241038787201338;6.926211013844759;101.64287495613098
36.5;223;769;769;713;7.556285757239992;7.556285757239992;7.006023075308342;101.76957631111145
36.5;222;721;721;664;7.091416158013739;7.091416158013739;6.530791024855926;101.67221665382385
36.5;221;783;785;733;7.6993092016700695;7.71897538098468;7.207654718804803;101.69743537902832
36.5;220;701;699;643;6.888210097612744;6.8685575723699115;6.318286865570605;101.76809215545654
36.5;219;731;734;667;7.190215492128708;7.219723900441138;6.56070278146354;101.66593766212463
36.5;218;743;740;667;7.302446577743333;7.272961598290803;6.5554937649459;101.74672174453735
36.5;217;769;766;684;7.562212522978104;7.532711043694705;6.726337276615115;101.68981599807739
36.5;216;680;680;587;6.688888361681562;6.688888361681562;5.77408451221629;101.66113758087158
36.5;215;758;751;651;7.4485816818668;7.379795307495998;6.397132816484548;101.76434016227722
36.5;214;751;747;642;7.383836145830882;7.344508123749226;6.312147544105761;101.70864915847778
36.5;213;757;753;629;7.440205601363715;7.400891437023616;6.18215234248055;101.74450016021729
36.5;212;708;697;577;6.965873906626515;6.85764705214503;5.676990457801553;101.63836002349854
36.5;211;695;695;552;6.8352968436167005;6.8352968436167005;5.4288976369444875;101.6781005859375
36.5;210;710;710;568;6.981727684940914;6.981727684940914;5.585382147952731;101.69402647018433
36.5;209;702;701;544;6.903628614538413;6.893794385742774;5.349820464827489;101.68565535545349
36.5;208;656;653;490;6.447612304827666;6.418126272945832;4.81605187403286;101.74309015274048
36.5;207;718;711;536;7.059137608153401;6.990315932307895;5.269774036170228;101.7121410369873
36.5;206;700;694;496;6.887528279561114;6.828492322879162;4.880305752374732;101.63297653198242
36.5;205;679;668;465;6.676891452622848;6.5687238444065725;4.572539801869844;101.69403004646301
36.5;204;649;632;426;6.384724363390731;6.21748196866401;4.190897656093146;101.64886736869812
36.5;203;662;642;414;6.508979721119951;6.312333808095179;4.070570399612779;101.70564794540405
36.5;202;666;651;417;6.545422966355158;6.398003530175988;4.098260325780933;101.75049090385437
36.5;201;601;582;348;5.905784745955957;5.719079404569662;3.4196557264437155;101.76463007926941
36.5;200;573;551;320;5.634545664409474;5.418210577817836;3.14669216860564;101.69409108161926
36.5;199;556;539;300;5.467534476829937;5.300361660092331;2.950108530663635;101.69117403030396
36.5;198;591;575;305;5.812066747908665;5.654718071146332;2.9994591507819677;101.68499875068665
36.5;197;520;499;238;5.111695594612577;4.9052617340609155;2.3395837529188332;101.72749733924866
36.5;196;539;523;223;5.297992663561699;5.140723864643355;2.1919338849244134;101.7366452217102
36.5;195;459;441;186;4.510932367262376;4.334033058742282;1.8279595213742958;101.75280022621155
36.5;194;442;406;187;4.343514788304356;3.9897443530578474;1.83764087197492;101.76090598106384
36.5;193;450;421;196;4.426481450946532;4.141219312996644;1.9279785875233781;101.66088008880615
36.5;192;395;365;139;3.881901445796463;3.5870734878878707;1.3660362049764767;101.7542576789856
36.5;191;442;488;153;4.3445101910584665;4.796653785603013;1.503868912289469;101.73759078979492
36.5;190;379;428;131;3.7228517408473185;4.2041703036481595;1.286790443406329;101.80367803573608
36.5;189;324;374;103;3.183588681000433;3.6748832305375365;1.0120667720464338;101.77194118499756
36.5;188;310;357;92;3.049584017977446;3.5119403045740265;0.9050378375933066;101.6532084941864
36.5;187;276;316;58;2.7128200343641993;3.1059823581850976;0.5700853695403028;101.73914837837219
36.5;186;229;266;66;2.248517357640648;2.6118149219756;0.6480443039488331;101.84488868713379
36.5;185;232;275;61;2.2805299008183137;2.7032143220906737;0.5996220859910222;101.73074245452881
36.5;184;215;252;59;2.1159795381299595;2.480124853994185;0.5806641523240355;101.60778784751892
36.5;183;184;233;45;1.8114921515536044;2.2939003875651625;0.44302797184734893;101.57372188568115
36.5;182;158;199;44;1.5545435335070255;1.9579377415689752;0.4329108574323362;101.63755249977112
36.5;181;118;153;21;1.160279070012998;1.5044296416270226;0.20649034296841487;101.69967126846313
36.5;180;89;122;21;0.8751680410162997;1.1996685506066131;0.20650032428474488;101.69475555419922
36.5;179;65;100;8;0.6391536357755454;0.9833132858085313;0.0786650628646825;101.69698858261108
36.5;178;71;91;11;0.6981033338876202;0.8947521603348373;0.10815685454596934;101.70414113998413
36.5;177;60;88;13;0.5896426402042808;0.8648092056329453;0.12775590537759418;101.75654864311218
36.5;176;51;74;7;0.501052643986048;0.7270175618621089;0.06877193152749679;101.7857117652893
36.5;175;30;48;6;0.29497742530157856;0.4719638804825257;0.05899548506031571;101.70269799232483
36.5;174;30;42;2;0.29498611157320637;0.4129805562024889;0.01966574077154709;101.69970321655273
36.5;173;28;35;1;0.27535996094594956;0.3441999511824369;0.009834284319498197;101.68508124351501
36.5;172;23;25;3;0.22631019819162584;0.2459893458604629;0.029518721503255546;101.6304178237915
36.5;171;14;22;2;0.13764985745366873;0.21630691885576514;0.019664265350524103;101.70733380317688
36.5;170;5;11;0;0.0492092147851367;0.10826027252730074;0.0;101.6069860458374
36.5;169;7;13;1;0.06877913325907406;0.1277326760525661;0.009825590465582009;101.77505397796631
36.5;168;7;8;1;0.06878941294314256;0.07861647193502005;0.009827058991877507;101.75984501838684
36.5;167;2;3;0;0.01967385278670351;0.029510779180055267;0.0;101.65776991844177
36.5;166;3;6;0;0.0295137429888743;0.0590274859777486;0.0;101.6475613117218
36.5;165;1;2;0;0.009829394721692484;0.019658789443384967;0.0;101.7356641292572
36.5;164;0;1;0;0.0;0.009837112484352848;0.0;101.65584683418274
36.5;163;0;0;0;0.0;0.0;0.0;101.74802660942078
