Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
34.0;185;794;798;781;7.802629886267913;7.841937845392689;7.674879019112393;101.76056170463562
34.0;184;855;866;843;8.409507721688565;8.517700218692745;8.29147954313855;101.67063617706299
34.0;183;895;897;865;8.80042832056394;8.820094082174139;8.505441896410959;101.69959545135498
34.0;182;868;869;845;8.53503756267337;8.544870555257095;8.308878733247694;101.69843935966492
34.0;181;805;807;782;7.913261229050717;7.932921505396185;7.6871680510778395;101.72796988487244
34.0;180;901;905;871;8.860799929921454;8.900137554471604;8.565767745795322;101.68382167816162
34.0;179;886;893;859;8.707387276141192;8.776181532273233;8.442038002489033;101.752681016922
34.0;178;804;806;770;7.90109110310101;7.92074555858136;7.566965359935046;101.7580976486206
34.0;177;818;817;783;8.035364214286451;8.025541030650405;7.691552787024806;101.79999041557312
34.0;176;832;841;802;8.17500634450331;8.26343790351837;7.880234481119777;101.77362132072449
34.0;175;855;856;807;8.40863423933624;8.41846889926529;7.9365705627419265;101.68119764328003
34.0;174;833;837;780;8.18475478327729;8.224057327254611;7.663996075577774;101.77458238601685
34.0;173;804;803;751;7.909474837692798;7.899637182422036;7.388079108342403;101.65023803710938
34.0;172;818;824;756;8.03136617570013;8.090275952050009;7.4226318200847174;101.85066676139832
34.0;171;838;840;774;8.234295648752791;8.253947905671057;7.60542342736833;101.76948165893555
34.0;170;801;814;747;7.873970166053207;8.001762440908003;7.343140716656362;101.72758889198303
34.0;169;790;797;715;7.763510733282098;7.832301334716243;7.0264685750591145;101.75808691978455
34.0;168;819;825;738;8.048492560761359;8.107455876224812;7.252487802004741;101.7581856250763
34.0;167;804;813;729;7.89954459993755;7.987972337996553;7.162646782779197;101.77801895141602
34.0;166;793;809;695;7.791420532972936;7.948624478152717;6.828546368746772;101.77861618995667
34.0;165;809;824;691;7.955714857695517;8.103225021929674;6.795301565720151;101.68790793418884
34.0;164;783;800;653;7.693968805786875;7.861015382668583;6.416553806103231;101.76802372932434
34.0;163;737;758;593;7.245506483397352;7.451959178310981;5.829830861132469;101.71821689605713
34.0;162;738;769;606;7.256587881403312;7.561403903521879;5.958661593672638;101.70069074630737
34.0;161;698;716;552;6.861426393918331;7.038368621841726;5.426228322984124;101.72811889648438
34.0;160;644;656;494;6.329221022039004;6.4471568174807246;4.855023579017497;101.75027823448181
34.0;159;608;645;445;5.976682238729006;6.340394809177975;4.3743809148592225;101.72868084907532
34.0;158;634;677;462;6.229250571154679;6.651739174561069;4.539296157529119;101.77789330482483
34.0;157;615;650;431;6.0422196844323075;6.38608584533496;4.234466152829796;101.78378677368164
34.0;156;608;652;427;5.983964768831582;6.417014850786499;4.202554204426128;101.60487627983093
34.0;155;528;586;329;5.186144257106456;5.755834345955271;3.2315179177803484;101.8097403049469
34.0;154;512;592;340;5.031799617728402;5.818018307998464;3.341429433647767;101.75285959243774
34.0;153;428;494;253;4.2090762941402575;4.8581394609936615;2.4880754729380494;101.68501830101013
34.0;152;419;499;238;4.1173859245138535;4.903521661891201;2.3387538186976067;101.763596534729
34.0;151;414;499;249;4.071198098999824;4.907072104833122;2.4486191464998943;101.68996691703796
34.0;150;307;389;180;3.019710914307205;3.8262786503762305;1.7705145425905437;101.66536092758179
34.0;149;334;417;187;3.283297068293681;4.099206219995405;1.8382531490147256;101.7270119190216
34.0;148;291;381;149;2.861342850849897;3.746294248019968;1.4650862019815623;101.70050048828125
34.0;147;219;281;115;2.1534486897000686;2.763100830163102;1.1308063895685292;101.69733834266663
34.0;146;176;227;75;1.728529493074488;2.229410198454027;0.7365892726169694;101.82065200805664
34.0;145;184;241;80;1.8092162428084715;2.369679970200226;0.7866157577428137;101.70149683952332
34.0;144;159;213;63;1.5636150913504332;2.094654178978882;0.6195456022331906;101.68742990493774
34.0;143;117;169;47;1.1505214595743019;1.6618643304962137;0.4621752871794204;101.69301843643188
34.0;142;91;120;32;0.8945358942294382;1.1796077726102483;0.31456207269606623;101.72872948646545
34.0;141;91;127;34;0.894101656436738;1.2478122018402826;0.3340599595477922;101.77813601493835
34.0;140;77;96;31;0.7566577089321186;0.943365455291992;0.30462842827137243;101.76331925392151
34.0;139;59;73;21;0.5803970076607856;0.7181183315124975;0.20658198577756776;101.6545557975769
34.0;138;35;55;18;0.3440477160603265;0.5406464109519417;0.17693882540245362;101.7300751209259
34.0;137;37;42;10;0.3639844611116627;0.4131715504510766;0.09837417867882776;101.65269112586975
34.0;136;23;32;8;0.22622449832663177;0.3147471281066181;0.07868678202665452;101.66891813278198
34.0;135;12;21;3;0.11803574667655592;0.20656255668397286;0.02950893666913898;101.6641173362732
34.0;134;10;15;5;0.09830748576839772;0.1474612286525966;0.04915374288419886;101.7216534614563
34.0;133;9;13;3;0.0883568061770137;0.12762649781124202;0.029452268725671235;101.8597252368927
34.0;132;3;6;0;0.02951816710563567;0.05903633421127134;0.0;101.63232660293579
34.0;131;5;7;1;0.04915379461272159;0.06881531245781022;0.009830758922544319;101.72154641151428
34.0;130;2;4;0;0.019659925885904615;0.03931985177180923;0.0;101.72978329658508
34.0;129;2;4;0;0.01965847322003804;0.03931694644007608;0.0;101.73730063438416
34.0;128;0;1;0;0.0;0.00982594087288414;0.0;101.77142453193665
34.0;127;5;2;0;0.049136195688145784;0.019654478275258312;0.0;101.75797963142395
34.0;126;8;3;0;0.07862336381670507;0.0294837614312644;0.0;101.75092506408691
34.0;125;1;0;0;0.009830475494979778;0.0;0.0;101.72447919845581
34.0;124;0;0;0;0.0;0.0;0.0;101.70447444915771
34.0;123;0;0;0;0.0;0.0;0.0;101.76060318946838
