Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
32.5;222;976;976;972;9.59478252277302;9.59478252277302;9.555459643581328;101.7219512462616
32.5;221;1027;1026;1015;10.093890808648126;10.084062287899686;9.975948559666843;101.74471068382263
32.5;220;986;987;982;9.696239290508968;9.706073204596706;9.656903634158018;101.68890953063965
32.5;219;1017;1018;1012;9.999585229829142;10.009417663683449;9.950423060557613;101.70421838760376
32.5;218;947;950;946;9.306457542159677;9.335939456231989;9.296630237468907;101.75730085372925
32.5;217;968;973;975;9.514551246645123;9.563696655976967;9.583354819709704;101.73890233039856
32.5;216;1000;1002;994;9.829782098361393;9.849441662558116;9.770803405771225;101.73165488243103
32.5;215;937;942;941;9.214828396026732;9.264000372526342;9.25416597722642;101.6839337348938
32.5;214;937;939;930;9.214297199149081;9.233964855924212;9.14546040043612;101.68979573249817
32.5;213;1003;1001;997;9.850791692788338;9.83114903736902;9.791863726530382;101.81922745704651
32.5;212;1033;1030;1021;10.152354301443482;10.122870213443163;10.034417949442203;101.7497980594635
32.5;211;960;958;952;9.43276751192677;9.413115912943589;9.354161115994046;101.77288889884949
32.5;210;1011;1016;1012;9.943276799260298;9.992452253262574;9.953111890060752;101.6767430305481
32.5;209;977;976;974;9.61477671517782;9.604935592644372;9.585253347577478;101.61442422866821
32.5;208;963;963;959;9.470308306213399;9.470308306213399;9.430971615429542;101.68623542785645
32.5;207;936;935;927;9.197997245456676;9.188170325322641;9.109554964250362;101.7612829208374
32.5;206;947;945;940;9.3120770438663;9.292410566476931;9.243244373003508;101.69589400291443
32.5;205;1029;1032;1032;10.120848290502817;10.150355136830814;10.150355136830814;101.6713194847107
32.5;204;974;972;965;9.576228048854023;9.55656433622804;9.487741342037097;101.71019268035889
32.5;203;962;958;952;9.461820741960008;9.422478451972648;9.363465016991608;101.67176342010498
32.5;202;988;993;994;9.711868300037574;9.761017431110638;9.77084725732525;101.73119831085205
32.5;201;980;978;969;9.636844470486027;9.617177440954423;9.528675808062204;101.69303894042969
32.5;200;942;942;941;9.256972386543962;9.256972386543962;9.24714545195103;101.76113319396973
32.5;199;1001;1001;992;9.829840243503492;9.829840243503492;9.741460061493969;101.8327841758728
32.5;198;962;960;954;9.456412693654658;9.436752792004647;9.377773087054619;101.72990870475769
32.5;197;961;968;962;9.448273943494236;9.517095918108659;9.458105654153439;101.71169948577881
32.5;196;950;953;952;9.344293470417501;9.37380176558724;9.363965667197327;101.66632747650146
32.5;195;915;911;904;8.998075946677506;8.95874009554449;8.889902356061711;101.68840599060059
32.5;194;946;947;942;9.303978465763423;9.31381353813738;9.264638176267594;101.6769335269928
32.5;193;966;969;967;9.501167577083388;9.530674308689237;9.511003154285337;101.67171478271484
32.5;192;962;960;950;9.462330489999783;9.442658285238869;9.344297261434297;101.66628623008728
32.5;191;980;987;980;9.63415964103724;9.702975067044648;9.63415964103724;101.7213785648346
32.5;190;962;959;953;9.459202439698078;9.429703887391327;9.370706782777825;101.69990611076355
32.5;189;981;981;975;9.64682255250387;9.64682255250387;9.587820579705681;101.69151496887207
32.5;188;914;913;906;8.981761168791406;8.971934296615487;8.903146191384042;101.76177954673767
32.5;187;940;940;935;9.244408377825938;9.244408377825938;9.195235992837503;101.68308901786804
32.5;186;991;992;985;9.737046717073078;9.74687219307416;9.67809386106658;101.77623963356018
32.5;185;963;965;967;9.46789890374292;9.487562245183716;9.50722558662451;101.71211266517639
32.5;184;951;952;942;9.351067541128344;9.360900419720487;9.262571633799054;101.69961833953857
32.5;183;959;961;957;9.42506725540385;9.444723287219082;9.405411223588619;101.74993705749512
32.5;182;930;935;928;9.141005349456393;9.190150539507234;9.121347273436056;101.73935627937317
32.5;181;930;929;915;9.153735974453213;9.14389324759896;9.00609507163945;101.5978615283966
32.5;180;967;962;954;9.507159421612707;9.458001410125568;9.379348591746146;101.71282052993774
32.5;179;975;981;973;9.584632242438278;9.643614594699438;9.564971458351225;101.72534275054932
32.5;178;932;932;929;9.165839180407323;9.165839180407323;9.136335406221463;101.68190622329712
32.5;177;996;996;987;9.792357511399368;9.792357511399368;9.703872353163831;101.71197271347046
32.5;176;950;949;946;9.343425978213736;9.333590792973512;9.304085237252837;101.67576670646667
32.5;175;932;936;923;9.166536076867965;9.205877433421046;9.078018024623532;101.67417573928833
32.5;174;890;899;887;8.739947015549802;8.8283285022239;8.71048651999177;101.83128094673157
32.5;173;900;906;896;8.854919783996996;8.913952582556977;8.81556458495701;101.63841366767883
32.5;172;969;972;964;9.53137033850813;9.56087922500506;9.482188861013249;101.66429018974304
32.5;171;942;940;929;9.261106367241208;9.24144372102626;9.133299166844036;101.71570897102356
32.5;170;923;919;912;9.07475711004601;9.035429885300415;8.966607241995625;101.71071124076843
32.5;169;931;934;926;9.149183624580965;9.178665419289604;9.100047300066567;101.75771284103394
32.5;168;951;952;939;9.349278361356328;9.35910935858173;9.231306394651517;101.71908068656921
32.5;167;929;920;905;9.127271713642324;9.038848198655478;8.891475673677398;101.78287982940674
32.5;166;979;978;965;9.630777225802253;9.620939863978144;9.493054160264734;101.65327024459839
32.5;165;955;958;938;9.393378380738358;9.422886375651672;9.22616640956291;101.66736197471619
32.5;164;918;913;899;9.024405312206504;8.975252777826293;8.837625681561708;101.72415447235107
32.5;163;943;944;924;9.274102144481295;9.283936823319557;9.087243246554312;101.68100214004517
32.5;162;974;972;958;9.578298727285835;9.558630762753422;9.420955011026521;101.68820452690125
32.5;161;1008;1013;996;9.915225156974902;9.964407821444023;9.79718676224901;101.66183662414551
32.5;160;957;959;944;9.413075365635269;9.432747414466272;9.285207048233744;101.66709208488464
32.5;159;940;941;903;9.252455799050407;9.262298837134503;8.88826338993885;101.59464907646179
32.5;158;925;929;906;9.097514988168484;9.136855593522725;8.910647112735834;101.67611718177795
32.5;157;971;972;949;9.550239086077859;9.560074553725725;9.333858797824808;101.67284727096558
32.5;156;977;986;959;9.610236044240938;9.69876431895759;9.433179494807636;101.66243529319763
32.5;155;878;883;850;8.632434170713841;8.681593818610844;8.357140142490621;101.70943474769592
32.5;154;883;882;841;8.682256873123379;8.672424192632866;8.269284292521814;101.70166730880737
32.5;153;953;957;925;9.36891007335736;9.408233935155293;9.093643040771834;101.7194094657898
32.5;152;956;973;925;9.393477825435923;9.560516657059784;9.088877603063;101.77274250984192
32.5;151;926;934;886;9.101771997845894;9.180405017265729;8.70860690074672;101.7384307384491
32.5;150;905;914;863;8.897244243201216;8.985725125177803;8.48433346064381;101.71688842773438
32.5;149;938;956;893;9.219924324648538;9.396852509982944;8.777603861312521;101.73619294166565
32.5;148;876;887;824;8.605208121909062;8.713264388280066;8.094396680882497;101.79881620407104
32.5;147;858;878;788;8.43052865635687;8.627044475852369;7.742723288122627;101.77297711372375
32.5;146;846;856;770;8.31301475004274;8.411277335740644;7.566219098738663;101.76813411712646
32.5;145;891;913;805;8.761808593223936;8.978149546143046;7.916112140903781;101.69133353233337
32.5;144;826;849;755;8.125084765016764;8.351328045398587;7.426681595142441;101.66047787666321
32.5;143;824;853;732;8.095788687611593;8.380713289481418;7.19188995064525;101.7813127040863
32.5;142;820;845;727;8.060513469203018;8.306260831068963;7.1463332830617;101.73049187660217
32.5;141;759;784;659;7.46170003032728;7.707474076121986;6.478603847148455;101.71944689750671
32.5;140;764;804;632;7.512332241660952;7.9056480658316834;6.214390021897542;101.6994423866272
32.5;139;723;755;603;7.1123643728761765;7.427157816765579;5.931888958290919;101.65395951271057
32.5;138;695;735;576;6.838268781392883;7.2318382076600995;5.667399738247915;101.63391089439392
32.5;137;639;686;501;6.2819013018511205;6.743950380391031;4.925246560606277;101.72079586982727
32.5;136;652;696;499;6.413648421495646;6.846471321105781;4.90860515694222;101.65820717811584
32.5;135;562;627;429;5.529050923050662;6.168531901695313;4.220574459054688;101.64493107795715
32.5;134;543;617;397;5.336549877722859;6.063814501942916;3.9016764299373383;101.75113368034363
32.5;133;454;519;318;4.464940748184581;5.104194379532594;3.1274254579795087;101.68108057975769
32.5;132;438;500;309;4.303921984354974;4.913152950176912;3.0363285232093316;101.76764392852783
32.5;131;389;452;278;3.821146410958402;4.43999531556092;2.730793579039681;101.80190920829773
32.5;130;313;379;207;3.0763662536863743;3.725056901428549;2.03452975882773;101.74341225624084
32.5;129;309;357;193;3.038338508027792;3.510313421896187;1.897732466179171;101.70032048225403
32.5;128;297;345;172;2.918757425493132;3.390475797290002;1.6903241656054502;101.75562977790833
32.5;127;472;357;158;4.64083118878886;3.510120199994964;1.5534985759081352;101.70591878890991
32.5;126;468;346;147;4.600084048669769;3.400916839401154;1.4448981947744788;101.7372715473175
32.5;125;407;275;96;4.003177212081477;2.704849467622619;0.9442383596064416;101.66924381256104
32.5;124;364;252;89;3.582272405269097;2.480034742109375;0.8758852859037078;101.61147975921631
32.5;123;303;195;59;2.978648121274291;1.9169517612161278;0.5800007892910335;101.72399950027466
32.5;122;252;157;49;2.4757505592777784;1.542431896057981;0.48139594208179026;101.78731417655945
32.5;121;229;132;35;2.2522534062322657;1.2982421380902143;0.3442308699481629;101.67594790458679
32.5;120;193;107;24;1.8972806810685894;1.051860273960306;0.23593127640231162;101.72453761100769
32.5;119;154;87;27;1.5146509859014259;0.8556794530741821;0.2655556923333669;101.67358779907227
32.5;118;128;69;23;1.2581106591546134;0.6782002772005338;0.2260667590668446;101.73985815048218
32.5;117;112;64;17;1.1008206971985715;0.6290403983991837;0.16708885582478317;101.7422730922699
32.5;116;99;52;7;0.9738349747573405;0.5115092796705223;0.0688570184171857;101.65993475914001
32.5;115;48;22;3;0.4719856213486782;0.2163267431181442;0.02949910133429239;101.69801330566406
32.5;114;51;21;4;0.5012141531555093;0.20638229835815092;0.03931091397298113;101.75291275978088
32.5;113;38;21;3;0.37363782153900144;0.20648405927155344;0.02949772275307906;101.70276618003845
32.5;112;20;9;2;0.19659283654877593;0.08846677644694918;0.019659283654877596;101.73310661315918
32.5;111;17;8;2;0.1671326056521731;0.07865063795396382;0.019662659488490955;101.71564030647278
32.5;110;9;2;1;0.08853126656960641;0.01967361479324587;0.009836807396622935;101.65899968147278
32.5;109;11;2;0;0.10809438109555385;0.019653523835555242;0.0;101.76292133331299
32.5;108;11;2;0;0.10820553051165768;0.019673732820301396;0.0;101.65838980674744
32.5;107;4;1;0;0.03932931942362193;0.009832329855905483;0.0;101.70529413223267
32.5;106;2;0;0;0.019652307470273835;0.0;0.0;101.7692198753357
32.5;105;1;0;0;0.009834670375226985;0.0;0.0;101.6810896396637
32.5;104;0;0;0;0.0;0.0;0.0;101.72695517539978
32.5;103;0;0;0;0.0;0.0;0.0;101.74938821792603
