Gap;Threshold;C0 Hits;C1 Hits;C2 Hits;C0 Rate;C1 Rate;C2 Rate;Measurement Time (s)
35.5;255;16504895;5677419;780;162061.51839973519;55746.56147352081;7.658817844754144;101.84339356422424
35.5;254;5321961;1040031;800;52318.537530072485;10224.220152297023;7.864550308440439;101.72228145599365
35.5;253;1665633;195739;803;16380.439153954305;1924.9683330937016;7.8969932996196075;101.68427014350891
35.5;252;394632;27948;850;3882.7104912407517;274.97514851607707;8.362991134917186;101.63827586174011
35.5;251;50299;2935;802;494.2560306687627;28.84036362577424;7.880739907281411;101.76709413528442
35.5;250;11481;1268;824;112.98174071331891;12.478080935849523;8.108784456735021;101.61819005012512
35.5;249;3250;927;821;31.93292566864575;9.108252952256803;8.066748299679434;101.77582955360413
35.5;248;1209;859;824;11.87983926422888;8.440679841168409;8.096763898862362;101.76905369758606
35.5;247;856;821;797;8.416817968359547;8.072672373858865;7.8366868233441105;101.70114207267761
35.5;246;856;841;818;8.413401783962838;8.265970677935451;8.03990964869346;101.74243688583374
35.5;245;854;849;835;8.393430212396101;8.344288349325867;8.206691132729208;101.74624419212341
35.5;244;814;813;805;8.000962544234897;7.991133351920112;7.912499813401833;101.73775911331177
35.5;243;819;822;810;8.050025896278978;8.079513170624322;7.961564073242946;101.73880314826965
35.5;242;833;833;822;8.190026041189418;8.190026041189418;8.081874436803963;101.70907831192017
35.5;241;756;756;745;7.433008701259757;7.433008701259757;7.324856458252009;101.70847773551941
35.5;240;854;854;846;8.402927651383282;8.402927651383282;8.32421170148742;101.63124513626099
35.5;239;823;821;816;8.08881677380017;8.069159867910011;8.020017603184616;101.7454125881195
35.5;238;782;786;776;7.6814834246617885;7.720774899979752;7.622546211684844;101.80325293540955
35.5;237;798;793;776;7.852452298801934;7.803251469862072;7.635968651466542;101.6243040561676
35.5;236;810;810;800;7.963629781555067;7.963629781555067;7.865313364498832;101.71241283416748
35.5;235;798;796;790;7.847344107478998;7.827676578387572;7.768673991113294;101.6904559135437
35.5;234;830;832;822;8.17099638994374;8.190685537871316;8.09223979823344;101.57879900932312
35.5;233;822;825;818;8.078338894261117;8.107821882926304;8.039028242707534;101.75359201431274
35.5;232;837;835;823;8.23159945545141;8.211930161651049;8.093914398848877;101.68133234977722
35.5;231;832;827;815;8.180615688792908;8.131453334893912;8.013463685536323;101.70383644104004
35.5;230;817;819;807;8.034661398364808;8.054330092118455;7.936317929596573;101.68443441390991
35.5;229;813;811;808;7.989989993747437;7.970334421807099;7.9408510638965915;101.75231766700745
35.5;228;801;799;783;7.879836120377146;7.860161123821897;7.702761151379907;101.65186023712158
35.5;227;805;811;797;7.921683096837729;7.980726697559501;7.842958295875366;101.61981868743896
35.5;226;781;780;769;7.67946743249989;7.6696345676695445;7.561473054535743;101.6997606754303
35.5;225;772;775;766;7.581187261498488;7.610647833758197;7.522266116979069;101.8310158252716
35.5;224;746;744;732;7.342020720653453;7.3223370189895025;7.204234809005801;101.60690474510193
35.5;223;850;845;829;8.355323007861292;8.30617404899152;8.148897380608249;101.73155474662781
35.5;222;768;766;757;7.549727783043858;7.530067033608848;7.441593661151303;101.7255220413208
35.5;221;763;764;755;7.499904154143797;7.509733648448049;7.421268199709786;101.73463344573975
35.5;220;765;766;746;7.494122070117935;7.50391830811809;7.3079935481150065;102.08000254631042
35.5;219;818;815;796;8.047750335636985;8.01823535885592;7.831307172575844;101.64331221580505
35.5;218;787;792;780;7.701605384242608;7.750535532808318;7.633103176250616;102.18648719787598
35.5;217;771;774;765;7.581213199427641;7.610712083472106;7.522215431338709;101.6987624168396
35.5;216;786;784;764;7.730365580811068;7.710695439384067;7.513994025114066;101.6769506931305
35.5;215;779;780;771;7.652782849724059;7.662606704473384;7.57419201172946;101.7930359840393
35.5;214;794;793;784;7.809796774307595;7.799960758219047;7.7114366134221095;101.6671781539917
35.5;213;764;763;741;7.511985909898354;7.502153467607911;7.285839737218168;101.70413112640381
35.5;212;739;739;730;7.264316941163062;7.264316941163062;7.175847587346462;101.73014283180237
35.5;211;820;819;799;8.061581132928303;8.051749936424732;7.85512600635331;101.71701884269714
35.5;210;788;785;760;7.747917955051534;7.718420805476464;7.47261122568422;101.70474243164062
35.5;209;815;806;780;8.014532197622762;7.926028161084597;7.670349833307674;101.69027709960938
35.5;208;822;827;793;8.08088216758863;8.130035952063013;7.795790217637205;101.72156739234924
35.5;207;811;806;780;7.974338985500367;7.925175366600858;7.669524548323411;101.70121955871582
35.5;206;762;761;737;7.490586565003898;7.480756398908093;7.2448324126087575;101.72768092155457
35.5;205;774;771;738;7.612904028867766;7.583396648910915;7.258815469385545;101.66948080062866
35.5;204;820;817;783;8.06432202112863;8.034818403978159;7.7004440762728255;101.68244743347168
